text,label,uncertain_fact_feeling,ff-label
Obviously the correct thing to do is kill the zygote. The thing that bothers me about this whole thing is some of the people that said they would refuse to choose. This is characteristic of your typical wimpy religious copout and is nothing but a cheep avoidance tactic. These people are not the kind of people that should be making any important decisions that concern other people so I guess it's just as well. A zygote is no more viable then a sperm. The attempt to call a zygote a living being is simply more evidence that the religious have no common sense.,-1.4,0.0,0
I can see why you might ;) My apologies to chemists everywhere.,-2.8,0.4,0
My goal was not to state a precise definition because as you say everyone is different but to say the age that a person becomes aware in a substantial way. As far as I can see puppies are probably more functional then human babies are probably just as intelligent. I don't see why you would have trouble with the comparison.,-0.4,0.0,0
"Really? Please cite the scientific papers that report fossils of Marella, Yohoia, Naraoia, Waptia, Canadaspis, Pikaia, Opabinia, Anomalocaris, Hallucigenia, and Odontogriphus being found in Russia, Israel or Sumatra.",2.0,0.2,1
"Why you quoted me is questionable. What I posted was merely a series of mathematical equations proving that Hovind is completely full of ****. How you consider mathematical equations ""mockery"" I don't know, but more likely, you did not bother to watch the video. Instead, in your normal fashion, you simply ASSUMED what you wanted to believe and then went from there rather then actually looking at what it was and what it had to say. Your post more accurately is towards the link that AA posted in defense of his beliefs (yet failed to realize was satirizing those beliefs). Furthermore, I'm not an atheist even though your poor definition wants me to be.",2.0,0.0,1
"So in your own words the police want to go on murder sprees, because they're armed. According to you the military is just waiting for the first convenient excuse to open fire on anyone, be them designated enemies or just innocent bystanders.",-1.8,0.0,0
"OK. Evolution claims nothing that is outside the realm of the knowable. It's by that definition, rational. The entire theory, as is all knowledge, is subject to evidence, not being self-contradictory (as your statements often are), and not contradicting some other validated knowledge. Evolution meets these requirements, and is therefore entirely rational. Anything else?",1.0,0.166666666667,1
"So please, feel free to leave this thread to those who DO wish to discuss the issue. No one is forcing you to discuss the topic of this or any other thread. I notice you evidently are not interested in ""Understanding ""Sexual Prejudice"""" That is absolutely fine with me. Or are you now opposed to ""Freedom of Speech"" also?",0.6,0.0,1
"I suggested nothing. You are reading into this some thing that is absent. ""The nurse then informed me, if I had answered yes to any of the questions, I would have lost my concealed carry permit as it would have gone into my medical records and the VA would have reported it to Homeland Security. Looks like they are going after us vets.""",3.0,0.0,1
"And I can assure you you haven't ""studied"" evolution: you have read/listened to or watched a bunch of liars telling you mistruths and falsehoods about evolution.",-1.14285714286,0.142857142857,0
"Really, so you are totally knowable? Show me the site that has the Mach User-Manual where I can know everything about you.",-1.8,0.4,0
"I don;t really know anything about british gun control in colonial india, and don't really see it's relevance, since colonial india is gone. I DO know that this had nothing to do with the British refusal to conscript indians into the British Army. This was directed at the disarming of the Indian Army under british rule. The indian citizens were never actually disarmed under British rule, just the army. During WWI, indians were allowed to volunteer for the British army (the British knew it was a bad idea to conscript men from colonies).",4.0,0.0,1
The man has no say so whatsoever.,-0.6,0.0,0
"Not true. I googled ""helpful mutation"" and got a nice list of examples. I wish creationists would do some research before making wild assertions.",1.14285714286,0.0,1
"A fact is simply a phenomenon that is observable by any competent observer. It is not proven. For example, Euclid made the assumption that one and only one straight line exists between two points. This is generally considered a fact. However, two points that cannot be connected by a straight line could be discovered tomorrow, and that Euclid's first postulate would be disproven.",2.85714285714,0.0,1
"I have posted responses to Demon38's earlier post. I have offered DNA findings as evidence to begin with. It is not my evidence, but scientific evidence. That is the only evidence that I will provide in this discussion. I think there is ample evidence to cause scientists to rethink their theories, evidence that they do not want to accept because it puts certain hypothesis they have advanced in a poor light.",1.28571428571,0.0,1
"I think you nailed it! I also think that if you are willing to give up your relationship over religion you could be on the border of addiction not faith. (not you personally, but rhetorically)",-1.0,0.0,0
Really; Dembski? Have you any good sites? Are they 'published' anywhere :) (hint hint),1.66666666667,0.3333333333329999,1
"maybe firstly you should explain how god works? In what way does he manupilate matter in defience of the laws of physics, where does he dwell, how can we not observe such a being? And all the other questions of the supernatural. The theory of a god is actually a lot, lot more complicated than evolution as you have to explain *how* God works to get even basic science points.",1.2,0.0,1
"Really? Are you denying that evolutionists use the 'random monkey' example? There were many typewritters around since, according this, 1714 ""The patent for the first typewritter was given to Henry Mill in 1714 but it had so many problems and was not able to be used. From there came William Burt in 1829 with the same idea to make a system of moving keys to be printed on paper; his as well was unsuccessful. Finally in 1868 with much researching and playing around with ideas of past inventors Christopher Latham Sholes invented the American typewritter. "" ~wooda87/aw.html",1.66666666667,0.0,1
"Because naturally the man should be responsible to pay for it... one way or another, to support it... and her in marraige, or provide child support, as provided in the law... he did the deed, and must be made to pay.. The idea is that if men are held responsible for abortions, then they will put on a condom instead of taking the chance,... and hence.. reduce the abortions or the need there of, and this would incourage them to marry.",-1.4,0.0,0
"Nope. Yowm could be day (a in opposed to night - thus only around 12 hours or so), it could be a 24 hour day, it could be days (as in a lifetime), it could be just a general term for ""time"" or a ""period"". It could also mean year. Yowm can be translated as each and every one of those. So your statement is false that it is ""understood"" to be that when it could just as easily be translated as one of the others.",2.2,0.0,1
And what you post isn't with bogus sources?,-0.666666666667,0.5,0
"Yes, God does take away sinful desires. (If you ask Him.) I'm not saying that it doesn't take any work on your part, though. When you have a sinful desire, you allow a thought to become more than just a stray idea. You foster and encourage the thought and it becomes a desire. God takes away the desires, helps you deal with your ""stray thoughts"", and shows you how to keep them from becoming desires.",0.166666666667,0.166666666667,1
People who are sterile can't breed.,2.6,0.2,1
"Well, you must not be a GOP lawmaker or the President of the United States. They're convinced that the only way to prevent the SCOTUS finding in favor of same-sex marriage is to amend the Constitution.",0.3333333333329999,0.3333333333329999,1
"But it is based on history. There is plenty of history showing that women had illegal abortions. Or, if their families had money. went to Costa Rica or Britain to have a legal one in those countries. Women died or had severe medical emergencies due to illegal abortions. Doctors and nurses were prosecuted for providing these services.",4.0,0.0,1
"Well, your reasoning is certainly muddled, and it seems to be confused with some sort of twisted socio-political agenda, but I don't think I would characterize your piece a filthy collage. But you can call you stuff what you want.",-1.4,0.2,0
"So you refuse to engage in an informal debate on the topic, but you all of a sudden are itchin' for a formal debate? How about you make the challenge?",-2.0,0.0,0
"No. It's not going over my head. I am pointing out something that is a more apt analogy. You just don't like it, cause your analogy doesn't involve somebody being refused service, so you prefer your inaccurate analogy over mine which is more apt. Me giving a better analogy is not something ""going over my head""... emoticon_xdonno",2.66666666667,0.0,1
"Really? Then why do they experiment on ""antigravity"" devices or the theoretical possibility of ""time-travel""?",-1.0,0.0,0
The truth is an end in itself.,-0.166666666667,0.3333333333329999,0
"Because both have different creation orders. Even if chapter 2 is 'specific' that doesn't even address the problem that the OP presented. Basically, what is the order of creation-chapter 1 or 2? Please justify your answer.",1.0,0.3333333333329999,1
Because it was reported that every U.S. medical association was against the ban. My only source was MSNBC.,-2.0,0.0,0
That science is all wrong,-0.6,0.2,0
"The first winged animals came from animals that had structures very very nearly identical to wings. The first of those came from animals with structures a bit less like wings, and so forth. There was no 'holy ####, dude, where did you get those?' moment. It's as if you're looking at a chunk of stone, a statue, and a chisel, and saying ""There's no way one lucky hit with that chisel could produce that statue."" Can't you see how absurd that is?",-0.4,0.2,0
"Well, in the case of a creationist, the bias determines what evidence will be discarded, what evidence will be twisted, what evidence will simply be ignored.",-1.5,0.0,0
I dunno... we already have enough fundies thinking that the Big Bang is part of evolution...,0.142857142857,0.0,1
"Well, there are several problems with your post. 1) You misunderstand the term 'THEORY' when applied to scientific theory's. A theory is a model to try to explain the FACTS. WHen it comes to evolution, the theory of evolution is a model to try to explain the observed fact that evolution happens. Second of all, Humans and modern apes share the same ancestor. From a biological point of view, humans ARE apes that have a specialised brain. The third problem is many religious people take much of the bible as allegorical. That means they are able to reconcilate such things as scientific fact, (evolution, expanding universe, age of the universe, biology, geology and physics), and their belief in God.",3.0,0.0,1
"Well I gotta hand it to you, Matt, you're consistent.",-0.5,0.166666666667,0
"Yes, brains in a vat, the Matrix, and Last Thursdayism are unprovable. That is why science has been so successful - it only deals with naturalistic explanations for naturalistic phenomena. An unconstrained supernatural force can provide an answer for anything (fossils in the ground, complexity in organisms, etc.) but will provide an explanation for nothing. Science is in the business of providing explanations - philosophy is down the hall and on your left.",1.0,0.0,1
"So, you aren't going to post any proof here. How typical. emoticon_rolleyes You also didn't address the rest of my post.",1.4,0.0,1
The photoautotrophic ones do.,3.2,0.0,1
I agree with you completely.,0.666666666667,0.166666666667,1
"That's a good argument, just post a link and hope that people accept it as a real argument. Show me where a new body part has evolved.",0.166666666667,0.0,1
But surely it's ok to vote for a man who starts an unjustified war that results in the deaths of hundreds of thousands...right?,-4.0,0.0,0
"The day you became a person is the first day of you life that you can remember. Sure babies are cute and all but they are not aware, no more a person then a puppy is.",0.666666666667,0.0,1
I think you're confusing 'important' with 'sensational'.,-1.16666666667,0.0,0
"So you see a cop on the streets, you see he's armed, that's enough to induce aggression and violence, possibly cause you to hurt others, simply because you saw that somebody else was armed?",-0.428571428571,0.0,0
"Well I think that god must be a bit confused since he also says.... ""Now therefore kill every male among the little ones, and kill every woman that hath known man by lying with him. But all the women children, that have not known a man by lying with him, keep alive for yourselves."" - Numbers 31:17-18 He doesn't seem to mind at least some retroactive abortions....",1.0,0.0,1
"how many animals do you think were on the Ark? how many species existed at the time? the story of the ark does not coincide with contemporary science, but it does work with the rest of Genesis. this is Genesis 2: 15-23",2.0,0.0,1
"The problem you are left with lyteboy, is that I didn't try to do that at all. See?",-1.0,0.166666666667,0
"Well you can get injured very badly playing baseball, you can get killed (just the other day some high school coach took a batting practice ball right in the head and died). And I have not heard a single person say that pregnancy is something no one should have to go through. I know I don't. And yes people sometimes do force a woman to get pregnant, it's called rape.",-0.166666666667,0.0,0
"And, as I have shown, that is the wrong thing to do. The only criteria for choosing a hypothesis is the data.",2.66666666667,0.0,1
"Bingo, Wells. It's the typical creationist standpoint: start with the answer you want, rationalize (however poorly) later.",-1.2,0.2,0
"Doesn't matter if they ""give it up"" or not. They don't legally issue death certificates for abortions. Imagine that. Death certificates are ONLY issued to once living persons. OH WAIT!!! I think we just proved that a ZEF is not a ""person"" emoticon_xgood",-1.0,0.2,0
"Yes, that is true. Our bodies rot in the ground but our SOULS go to either heaven or hell, take your pick.",-0.166666666667,0.3333333333329999,0
"too bad darwinian evolution has nothing to do with it.....proven by the fact that not ONE example of a beneficial random mutation can be presented/proven, nor can ONE example of natural selection be proven on the level of the individual. Thus, there's only one thing left....lamarckian inheritance. The body simply has the ability to transmit information about the external environment. It's that simple. see the butterfly link in the OP.",1.0,0.2,1
"So Bush is responsible for the death of Third World mothers now?! Get real! There are billions of people on this planet, chose another vilian for a change. :xcensored",-2.8,0.2,0
"Because they don't know any better. Besides, how many unwanted pregnancies have you had? How many abortions? Notice that most anti-choicers are men, which exposes the true hypocrisy in this dogma of thinking.",-0.833333333333,0.166666666667,0
"Funny how they never claimed that naming a computer pointing device a ""mouse"" was blasphemous to Mickey. emoticon_xangel",-1.8,0.4,0
"Well, maybe the pistol and the hunting rifle, what do you need an automatic weapon? Have the deer gotten faster?",-1.33333333333,0.0,0
And his argument (or lack therof) is gone.emoticon_xangel,-0.4,0.2,0
"So you for strict regulation of business but not people? Interesting...do you know who runs businesses? Yeah, people.",-0.666666666667,0.166666666667,0
"Just claim hyperevolution so that the millions of species today (about 5 million named - estimates as high as 30 million) can evolve from the few ""kinds"" that were able to be on the ark, around 16,000 by most creationist claims.",-1.2,0.0,0
"If you wanted to be picky about it, I guess you could say that it was a form of last-ditch birth control, after the other forms failed.",0.4,0.0,1
Am i stupid or something... whats a YEC? Young Energetic Children? Yacking Economistic Critters Yummy expensive cupcakes? Maybe im just dumb or something... i hope it was one of those three for my sake. :p,-1.0,0.3333333333329999,0
"If freeing slaves meant that the former slaves could live of other's organs without their desire or consent, putting their health and possibly life at risk... while at the same time having no perception of self, no brain, no mind, no consciousness... I would side with the slaveowners. Once another's right to live becomes greater than my right to my own body, I become the slave.",0.4,0.0,1
"Really? Funny, my son, even before I ""came out"" didn't think gays were bad or being gay was bad. He saw hate as being the real evil...and you exemplify that just perfectly...brava! emoticon_rolleyes",-2.33333333333,0.166666666667,0
"The enemies of freedom already have. The coined a new word. It is PRE Traumatic Stress Disorder. Meanwhile, 12 times as many children die from Drowning than from accidental gunshot!",1.14285714286,0.285714285714,1
"Another critical error. Evolution doesn't say life is chaotic. Mutations are random, not natural selection or evolution. It's a heavily guided process. We have already shown that the primary building blocks of life can be simulated and created. These formed into molecules and cells and so on. They can even explain how the human eye developled--a recent discovery. It was an extention of light sensitive cells.",0.2,0.2,1
"Well if your claim is that you shouldn't push a gun owner's buttons and make them mad, then why are you arguing with me when that's what you're claiming is the wrong thing to do?",-0.6,0.2,0
":xbanghead :xbanghead :xbanghead :xbanghead :xbanghead You seem to like this little blurb, I've seen it several times in various forms. The last time I saw it, it said something like ""there are no half ape-half human fossils"". This is a rediculous line of thought, and shows how little you actually know about TOE. A half ape-half human fossil would mean that an ape had reproduced with a human. THAT IS NOT WHAT THE TOE IMPLIES. I don't know how many more times you need this repeated to you, but I will offer my assistance as often as needed...no need to thank me.",-0.666666666667,0.0,0
"You know they are having a fit,and when everyone see's the streets aren't running red maybe more states will pick it up and follow.:)",-1.4,0.0,0
"Well I'm not trying to play it off as something it's not, I'm trying to keep people like Galileo from making stupid and untrue points.",-0.714285714286,0.285714285714,0
"interestingly, single-celled organisms and ""simple organisms"" (those with less functionality) look more alike than they do to mammals and other more ""complex"" organisms...",1.0,0.0,1
"Actually, there is no evidence to support creationism, which is based on the mythology of bronze age, nomadic herdsmen. Thus, the creationism v. evolution debate becomes an effort by creationists to discredit evolution rather than an effort to offer evidence for creationism. The reason is simple - there is no evidence that supports creationism. On the other hand, it is intentional ignorance to claim that the earth is only 6,000 years old, that there was a universal flood about 4500 years ago, or that the millions of species in the world today evolved from a few thousand species at most at rates no evolutionary biologist would even consider possible. Creationists deny evolution and then offer hyperevolution when they realize that their position is impossible.",0.8,0.0,1
And the black market where the felon bought it?,1.6,0.2,1
"On the other hand, I am not suprised that Marc lives such a short distance away from where it is being built.",0.0,0.3333333333329999,1
Stop trying to muddy the waters. I was talking about developed nations with lower murder rates. You suddenly bring Chicago into the debate- a city with open borders in a nation where guns are freely available. Even if gun control hasn't worked there it doesn't follow that gun laws can't work on a national level.,-1.83333333333,0.0,0
"Yes, it does. But determining that age is not a question answered by evolution.",1.33333333333,0.0,1
Then I don't get your point that I am not affected by abortion.,0.2,0.2,1
"Well he did invoke use and disuse (not necessarily intelligence) along with his theory of pangenesis but he was incorrect in both instances. After all he was shooting in the dark in a highly speculative way with regard to the mechanisms of both variability and inheritance. Its unfortunate he was not aware of the contemporary work of Mendel, but them is the breaks. Its quite obvious that molecular biology and genetics have moved leagues beyond Darwins level of information. And what you believe natural selection can and cannot achieve is moot its capabilities are well known and nicely demonstrable both in theory and in practice. Vast tomes of empirical evidence says your belief is not valid.",0.5,0.0,1
"""The advantage of being armed . . . the Americans possess over the people of all other nations . . . Notwithstanding the military establishments in the several Kingdoms of Europe, which are carried as far as the public resources will bear, the governments are afraid to trust the people with arms."" (James Madison, author of the Bill of Rights, in his Federalist Paper No. 46.)",2.28571428571,0.142857142857,1
"Actually they apologised because it's a bit of a fad amongst the limp-wristed politicians at the moment. And anyway, the blood is fairly even on both sides.",0.8,0.2,1
"Well, in the sense that we cannot actually detect the intelligent design Behe proposes, then it it OUTSIDE the limit of actual detection.",1.83333333333,0.0,1
"I'm not sure what your point is. You mistake rodensia for piltdown. You cite Woodward, a known fraud. None of this is represented in the theory.",-0.2,0.2,0
"Given that I do not hold that opinion, I would challenge you show where I have stated such.",0.5,0.166666666667,1
"And??? What is the question? So none of the conditions that I mentioned and maybe some that I didn't even have the knowledge to consider don't exist in a zoo. And yet, I have some doubts about the survival of an animal in +100 degree temperatures when it is adapted to an environment where 50 degrees is hot, and -30 is common.",0.0,0.166666666667,1
"Then you freely admit that you lied when you said this, and I quote: People like Arch are setting it as opposed to science and in that position it will be doomed to fail. AND Arch is doing nothing but distorting the very thing he holds so dear, I mean, how is accurately quoting passages from the bible distorting it in any way? You do nothing but post drivel which makes no factual statements at all. And you call that debating?",2.0,0.2,1
"A human zygote along with its unique genetic code and great potential is a human life, bottom line. Where do you get this idea of ""personhood"" anyway?",1.8,0.0,1
Just a newly-evolved structure. It happens.,0.833333333333,0.166666666667,1
"Have you read the Old Testament? In Numbers, God says don't count any male child under one month old as a person. They also didn't count girls at all. He also had them burn Tamora while she was pregnant.",0.4,0.2,1
And you call this warped opinion of yours evidence of anything? As usual you make blanket condemnations while proving nothing at all.,-0.3333333333329999,0.3333333333329999,0
"In what race? Creation, as in a literal interpretation of Genesis? How is that possible?",0.5,0.166666666667,1
It doesn't matter whether it is religous or not. The odds of anyboy being fired over such a thing are slim to none. Morning after pills can not possibly make up eough of any given pharmacys revenue to make it worth the expense of replacing a skilled employee.,1.2,0.2,1
"Jesus did not post post nonsense on the internet, from the garden of Gethsemane internet Cafe or else where. The mockery creationists receive is of a different breed to the mockery Jesus got, and well deserved.",-0.6,0.2,0
"Yes, it is against the law in most states to do that.",3.16666666667,0.0,1
"But not a legitimate concern in this case. I have never seen anyone show in any way that the Massachusetts court ruled incorrectly or abused their powers in the least. They based their ruling on their state constitution, which is exactly what they're supposed to do. ""fiat"" is simply a red flag to wave around to scare up some negative emotions.",-1.2,0.0,0
So you evolved and the aryan race was created by God? I have never heard that before.,0.666666666667,0.166666666667,1
"I don't understand your question. If law-abiding gun owners were overwhelming those who should not have access to guns, those who use guns unlawfully, I would be very pleased. But, as far as I can see, the only goal of the gunners is to make sure that everyone has a gun, no matter how insane, no matter how stupid, no matter how incapable they may be to own such easy-to-use instruments of death.",-3.0,0.0,0
"So it's shifted from ""no new structures"" to ""I can think of a structure that can't evolve."" Me too. Evolutionary theory says that some things are not possible to evolve. But new structures, as you learned, do evolve.",3.2,0.0,1
"Oh give it a rest... Just because you have the attention span of a lemur does not mean I am posting ""propaganda"" Kelvin will vouch for the depth I have contributed in the past... So if you are so willing to violate my civil rights will YOU be coming to get my guns or will you be sending someone elses child to do your nazi dirty work?",0.4,0.2,1
I've found a way to avoid gun accidents in my home.,0.0,0.3333333333329999,1
"I'd love to see an explanation about how the study of the natural world disproves the existence of all Deities. Especially the Deistic Gods. And I'd love to see how science is suppose to disprove a being that is not bound by logic, reason or any laws. What science can do is disprove that God was directly responsible for this or that, the sun rising, the rain season, etc. Did you perhaps realize that many scientists are Buddhists because Buddhism which has beings that behave as Gods with such powers and exist partially within the natural and supernatural? Or are you again assuming all religions don't exist except for Christanity?",1.4,0.0,1
"Don't you think this would fit the 'Creationism is nothing but lie's thread a bit better? Although I notice The Skeptic making disparaging remarks about your examples, it seems he attacks you more than deal with the well documented examples you have.",0.5,0.0,1
It doesn't make sense because no one makes that claim. There are some random events that take place that may have an effect on evolution. That does not mean that evolution is random.,-1.0,0.0,0
"But again, that requires a YEC to contradict their belief in the flood. As earlier stated, previous YECs have gone into the field, looked at the data and evidence and abandoned YEC as it makes absolutely no sense. YEC 'science' is not used in hydrocarbon production.",0.0,0.0,1
"You mean like allowing for, and funding, comprehensive sex education, birth control, and parenthood planning? Those things alone would reduce the number of abortions significantly. However, we live in a nation that would fire a Surgeon General for stating that masturbation is healthy. We live in a nation that believes that sex is only of the penis-vaginal penetration variety. We live in a nation where most pregnancy are unplanned. We're so busy ""protecting' our children, that we don't realize that the best protection is information.",-0.3333333333329999,0.0,0
Wow! Supersport got something right!,-1.16666666667,0.0,0
"Well, your parents' parents also had parents who had parents who had parents which all streams back down to 2 people who God created...adam and eve. so ultimately your life is a gift from God because the whole human race was created by Him.",-1.0,0.0,0
"Crammed with them, sure, why not? It's easy, only a few million light years. The scientific method is used in weather forecasting too.",0.5,0.0,1
"Aren't you deifying it when you say: ""yep, that's how He did it. Makes perfect sense. Dang, He's smart."" ? And if you care about Genesis at all then you'd care about in whose image man is made.",0.8,0.2,1
"I believe a man should be able to opt out of fatherhood. The problem with this article for me is the moral ambiguity - there is no consistent argument laid out for free choice, that is choice for women and men, or even one for consistent slavery (forced births from women, forced money from men). It reeks of the vindictiveness that can be seen in any number of fringe movements, of the ""I don't really care whether we live in a just society, as long as you're not treated better than me"". So yes, I ""a real pro-choicer"" agree with Matt here, the pro-choicers who are portrayed as disagreeing appear to be some kind of stereotyped 1970s feminist-socialist-activist-bra-burning type.",-0.4,0.0,0
"No. Creatures don't evolve. Populations evolve. If a portion of a paticular species gets isolated and evoves into a new species, what makes you think that the parent species has to die?",1.0,0.0,1
"You are trying to start a flame war? I'm not interested in statements like ""The current debacle of ""physician-assisted"" suicide"" because they say nothing as to what you think the debacle is or why you think it is a debacle. Likewise comments like ""any way you spin it, it's still good old-fashioned murder! Pure and simple!"" just annoy because that notion has been refuted by myself and other posters on numerous occasions.",0.0,0.0,1
And why do you pick that point? What makes fusion an individual? It doesnÂ’t start growing just because it was fused into a cell.,2.7142857142900003,0.0,1
"Actually, one can argue that it was a pagan institution long before it was a religious one.",0.4,0.0,1
"That is a nice little pistol with lots of smack for only 11 onces. Also, I like DA automatics.",1.8,0.0,1
"If guns make you happy and you do not break and criminal codes. Then you need no reason nor do you have to justify yourself to anyone. The Constitution or firearms laws have nothing to do with ""if you need one"".",0.2,0.0,1
"18-19 year olds anyway. It's still illegal for over the counter under the age of 18. Wait a minute, I fail to see how it not being availible will affect teenagers doing it or not.",1.66666666667,0.166666666667,1
"And I would like to know why that is. I asked the question in post #2 and got no answer. Are laypersons lacking in intelligence so much that it's hopeless for them to be on the same communication level with scientists? Since they share the same society, put their pants on one leg at a time in the same way, eat, sleep, and share economic processes in comparable ways, it seems to me it would be beneficial for them and laypersons both to understand each other when they use identical terms. (like the word, ""theory"")",-2.0,0.0,0
Didn't we supposedly evolve from apes? Why would it be so impossible to conceive the idea they could have evolved into a different species of human.,1.0,0.0,1
"That logic can be applied to weeds or trees. Anything that is non-sentient, or non-mental existant. Should we make gardening illegal too? The thing is, you have no base for calling it a human being or giving it the same rights as us. Human beings are, by nature, sentient. That is what makes us different from wildlife. When that only difference is separated, then it should not share the same rights as you or me. An accurate analogy would be someone who's brain was ripped out and was kept on life support. It would only be a body, no person inside of it. Same goes with an embryo. It simply cannot override the rights of its host.",1.8,0.4,1
"This has everything to do with guns,how are these people suppose to protect themselves?Since the police have been told to just let them go, crime will run rampant, it will become THE place to go if you feel like duing a little robbery a little burglary,gosh wonder if they gotta let rapo's and killers runaway to. Only 2000? I lived in George Wa. and the population was less than 2000,it was also just off I-90 and we had plenty of crime from people passing through not necessarily from people who lived there.",0.6,0.0,1
"That's the rub: people worshipping the bible as opposed to their god. Fortunately, many people can cope with science being how their god did it.",-2.6,0.0,0
"But recognition of the big bang as a very good explanation of cosmology isn't limited to evolutionsits. In fact, most other scientists also believe so, most especially cosmologists and astrophysicists, who are directly concerned with the early universe. Evolutionists, even though the origin of matter and time are irrelevant to the study of evolution, are also educated in science and probably accept the work done by these other scientists.",0.5,0.5,1
"Because when something passes every experiment thrown at it and when something fits observation better than anything else, then it's as near as damnit fact. We can get pedantic over this if you want, but the conclusion that reaches is that there are no facts.",0.6,0.2,1
Oh no an open minded church that doesn't hate? GASP! And sorry but the bible has many interpretations as is clearly seen in the WIDE and VAST amount of differing denominations. Just because their not closes binded right wing bigots doesn't mean you can grill them cause their interpretation is different...,-1.16666666667,0.166666666667,0
"Or having the gun emboldens one to go places one wouldn't unarmed, or catching sight of the bulge under your coat or the weapon itself makes the bad guys shoot or? It's fine with me if you'd take your chances but the numbers don't seem to support the wisdom of it.",-0.6,0.2,0
It also allows SCOTUS to strike down State laws that violate constitutional rights ;),3.0,0.0,1
"And I propose we put lunatics who make threats to completely legitimate doctors in a state mental ward for a few years to straighten them out. As to the abortion issue, are the pro lifers really that willing to risk one of their precious fetuses over a traffic ticket?!",-2.0,0.0,0
I think you confused yourself. You more supported my argument than hurt it.,-1.2,0.0,0
How the hell can you narrow it down to three? The competition in the entire top ten is fierce.,-1.85714285714,0.0,0
Currently none however all the western powers operated this way in the 19th century and people suffered. Let conservatives dismantle regulations and it will be the return to the 19th century.,1.0,0.2,1
"The ID movements form of ID states that there are ""large gaps"" in the theory of evolution that can only be explained by the presence of a supernatural designer. Behe is happy to think that it is the christian god (like the rest of them), but they arn't allowed to say that, because if they do, they violate that annoying ammendment! The ID argument is not scientific, because it's not falsifiable, and has no supporting evidence. The ID movement relies solely on LACK of evidence for evolution, which is complete bunk. Just because we don't know yet, it doesn't mean that godditit. (Incedentally, most of Behe's claims of ""Irreducible Complexity"" are already destroyed by science, as DamEtel will be more than happy to explain.)",2.16666666667,0.3333333333329999,1
"I believe in what I have no evidence to support. That is faith. I do not believe in evolution. The evidence is overwhelming for the educated. As for your ""stumbling blocks,"" they are founded in ignorance. Why don't you educate yourself? You make creationism look foolish. By the way, what is the problem with Archaeopteryx? I'm sure that you have educated yourself to address the list of features that I gave. I just can't believe that you would speak to the issue and not understand the implications of all of those points that I listed. Were you just a parrot? It seems that you lack the ganas to even say that you don't know. An example of ""creation science"" at its best!",-1.16666666667,0.0,0
"well, many here think everything is opinion emoticon_rolleyes so whether it is a religious opinion or not shouldn't matter.",0.5,0.0,1
"Actually, mutations accumulate in both populations.",3.0,0.0,1
"If that was not possible evolution would be impossible, it is direct evidence that evolution isn't impossible not that evolution exists. The same can be said for adaptation, natural selection, and mutation. They are all concepts that evolution stands on but their existance does not necessitate evolutions. For instance if I had the theory: when heavy ceramic objects fall on top of one another a very few super energetic particles fly outwards and cause leaves to fall. I could offer the fact that leaves and bricks do in fact fall, as ""evidence"" for my theory but it would not be in any way that the rising and setting of the sun was not evidence for both rotation and orbit.",2.16666666667,0.0,1
"Oh dear, you are one of those people: a ""twit absolutist"" as you might say. Please keep your silly ""ism"" labels to yourself. ""Moral relativist"" is like ""rectangular square"": it's a tautology.",-0.3333333333329999,0.0,0
"That's stupid (and totally inaccurate). But I will say one thing - I would make partial birth abortion a federal crime with the death penalty for whoever performs one. And I'd make their executions public and put them on pay TV, and use the proceeds to fund homes for unwed mothers, etc. Those late-term abortion butchers are the most despicable individuals known to mankind, and they deserve what they get.",0.0,0.0,1
Quite true. This is pretty funny.,-0.6,0.2,0
And if the data supports both theories equally well?,1.4,0.0,1
actually they probably drifted much faster than that.....probably upon a pole reversal.,2.33333333333,0.0,1
"By ""there is no evidence for a god,"" I mean that there is no evidence for a god. If you think otherwise, then start a new thread in the Religion forum and present some. But of course, when you claim evidence, you are denying faith. If you have empirical evidence of the existance of your god, then your god is not supernatural.",0.833333333333,0.3333333333329999,1
"You and Bob just can't seem to contain yourself everytime I post, can you? It's becoming quite a pattern. You two should get together for tea sometime. emoticon_xangel I never said Portugal was perfect, now did I? But I've been there and it's certainly a lot less flagrantly sexual in it's culture than the U.S.",-0.6,0.0,0
you would have never existed though....not cease to exist,1.6,0.0,1
"this statement isn't logical. It does not follow that if the person who creates the laws has to therefore follow them or can't change them...or even that they apply to him. If a teacher says ""no talking in the classroom"" it doesn't apply to the teacher now does it.",0.0,0.0,1
"If it meets the definition, it can ;)",1.6,0.2,1
"Really? Well, when I have a kid, I'll be sure to just leave it in the woods, since it can apparently care for itself.",-0.6,0.2,0
"According to Coyne and according to Mike Gene, the author of your article, Absolutely NOT.",1.0,0.0,1
That wouldn't be friendly.,-1.33333333333,0.166666666667,0
"No, it is not a bad deal for the child. However, my beliefs do not permit murder, even if it is a better ""deal"".",-2.16666666667,0.0,0
I think maybe you have hit yourself in the head with the Bible a few times too often.,-1.66666666667,0.0,0
"I think it's a bit of a stretch to say that the pro-life argument relies exclusively on religious doctrine. I'm a Conservative and religious, but I think that abortion can be discussed without bringing religion into it. My personal opinion is it's a mistake for Pro-lifers to bring religion into it because it fuels the hatred of the God-less Left LMAO",0.5,0.3333333333329999,1
"So? In your religion's view, everyone sins. Their sin is no greater or more unforgiveable than yours.",-1.66666666667,0.166666666667,0
