text,label
Holocaust denial should be a criminal offence. the holocaust was a real thing that happened where many people died because of a man who wanted to rule the world. to deny that this happened is to say the lives of these innocent people do not matter.,1
Homeschooling should be banned. homeschooling can be best for those with alternative learning needs,0
"We should fight for the abolition of nuclear weapons. the threat of mutually assured destruction is the only thing that keeps democracy safe from tin pot dictators, hence we need to keep nuclear weapons.",0
We should abolish zoos. we cannot close zoos that can help preserve endangered species from extinction,0
"We should prohibit school prayer. we should not prohibit the right to pray in schools, children can opt out if they wish so prohibiting it simply unnecessarily removes the rights of those who want to participate.",0
We should abolish the right to keep and bear arms. people have a right to be able to defend themselves and their loved ones,0
"Social media brings more harm than good. Social media makes communication easier, especially for long distance situations, like moving somewhere after finishing school.",0
We should abolish the Olympic Games. Sport does nothing for the survival of the human race and yet masses of resources are still ploughed into it for events like the Olympic Games while issues like poverty are swept under the carpet.,1
Assisted suicide should be a criminal offence. assisted suicide should be a criminal offence because it does not allow a person to die a natural death.,1
We should limit executive compensation. executive compensation should be limited to make companies more profitable.,1
We should abolish zoos. zoos are a good way to keep animal numbers up,0
"We should subsidize journalism. It is important for news organizations to transfer to new forms of media, like the internet, but it is costly and requires subsidization.",1
The use of public defenders should be mandatory. everyone has a right to representation if they are unable to afford it themselves,1
We should legalize polygamy. polygamy allows for marriage among certain communities that have long practiced it for women who would otherwise be widowed or otherwise involuntarily single.,1
We should ban the Church of Scientology. the church of scientology is a cult that is harming society.,1
We should ban the use of child actors. without child actors there will be no characters for actual children to relate to,0
We should fight for the abolition of nuclear weapons. we shouldn't fight to get rid of nuclear weapons. they provide a deterrent to serious conflict because even the smaller countries who have nuclear weapons pose a threat,0
We should subsidize stay-at-home dads. woman have not been subsidized and they have done quite well without it.,0
"We should ban the Church of Scientology. people have the right to freedom of religion, even scientology and this right should not be infringed upon.",0
"Intelligence tests bring more harm than good. Intelligence tests bring more good than harm because they equalize students from rich and poor backgrounds, since money cannot buy intelligence.",0
We should abandon marriage. marriage just isn't necessary any more as male and female roles have changed tremendously.,1
We should abandon marriage. the family unit of a wedded couple and children is the backbone of this country.,0
Entrapment should be legalized. being able to entrap people would lead to more criminals getting caught,1
The vow of celibacy should be abandoned. celibacy allows the priest to be completely focused on his parish community without distraction.,0
"We should ban missionary work. we should not ban missionary work because otherwise, people would not know what the bible means. they may not ever be exposed to the information at all if there were not missionaries.",0
We should prohibit capital monopoly.. Capital monopoly hinders the efficient allocation of resources and causes waste of resources.,1
We should end racial profiling. it is a racist policy and should have no part in a civilized society,1
"There should be a ban on Bandhs. Though right to protest is a fundamental right, people do not have right to take away the fundamental rights of others such as going to their work, doing their personal works etc. Not everyone is against to the changes by government. Some people may support it and may not support the ban. Forcing them to stay at home is undemocratic.",1
We should legalize prostitution. prostitution leads women to abusive and dangerous situations and should never be legalized.,0
We should abolish the three-strikes laws. we should abolish the three-strikes laws because they have no effect in detering crime,1
"We should abolish intellectual property rights. intellectual property rights are absurd, we deserve to express what we think it does not matter if another already thinks so",1
Social media brings more harm than good. social media is not well regulated and is often used for nefarious purposes,1
We should close Guantanamo Bay detention camp. this camp is necessary to prevent the enemy from harming the country,0
We should ban private military companies. private military companies put civilian lives in danger,1
The Sabarimala verdict is progressive and not a threat to traditions. Why everything is seen in a sexual nature? Brahmacharya doesn't mean women cannot worship god. Brahmacharya means observing celibacy. It doesn't mean that there shouldn't be female devotees of reproductive age. Narrow-minded people do not understand the difference between devotion and sexual attraction.,1
Social media brings more harm than good. social media makes bullying easier.,1
We should ban cosmetic surgery for minors. minors are too immature to make this decision,1
The use of public defenders should be mandatory. The use of public defenders should be mandatory so that the trial system can be streamlined with more consistent defense practices.,1
We should legalize prostitution. legalizing prostitution could allow for regulations that make prostitutes and the people that use their services safer and healthier.,1
We should ban fast food. there is no need to ban fast food because there are some fairly healthy options to choose from. it's up to people to make smarter decisions about their food and their future health,0
"We should ban the use of child actors. Child actors are forced to grow up way too fast, they are thrown into a world of drugs and sex at an early age. Kids should be away from all that until Hollywood is safe for them.",1
We should abandon the use of school uniform. Allowing students to make their own choices regarding the clothes they wear prepares them for the adult world.,1
"We should limit executive compensation. executive compensation is simply part of a modern remuneration package, and just as with basic salaries, and attractive compensation scheme is needed to attract the best talent to an organisation.",0
We should ban the use of child actors. child actors are robbed of their childhood and can face much emotional turmoil as an adult from missing this important step in childhood.,1
We should ban human cloning. human cloning could lead to people replacing themselves with images themselves. this could lead to the end of human evolution which could make us more vulnerable to disease.,1
We should abandon the use of school uniform. school uniforms place an unneeded financial burden on parents that are already paying large sums for private schools besides the fact that dress clothes are uncomfortable and add distraction to learning.,1
"Marital Rape should be criminalized in India. Punishing men based on mere words of wives is completely wrong, because of the presumption that women do not lie. Good and bad are not related to gender. There are women criminals too.",0
We should end mandatory retirement. Setting a mandatory retirement age allows for the younger generations to move up the ladder and to better support their own families.,0
We should close Guantanamo Bay detention camp. guantanamo bay is the best option for housing terrorists.,0
We should stop the development of autonomous cars. autonomous cars should not be produced as they are dangerous and risky.,1
We should legalize sex selection. we should legalize sex selection because the parents are free to decide what gender they want,1
We should subsidize stay-at-home dads. stay at home dads should be subsidized because it would create more equal pay for women and give them more opportunities to expand their careers,1
"We should legalize sex selection. sex selection could lead to genetic abnormalities and start society on a slippery slope of genetic editing at a time when it is an imperfect, untested procedure that could lead to horrific outcomes.",0
We should ban whaling. it is harmful and may lead to whale extinction.,1
Surrogacy should be banned. surrogacy should be banned because too it is often impossible for the surrogate to separate herself from the newborn.,1
"We should abandon marriage. Marriage often serves both culturally and religiously important purposes, and abandoning marriage altogether is likely impossible because of the deep ties it has in a persons identity and conception of the world.",0
We should adopt atheism. people should be able to believe whatever they want and not be forced into atheism.,0
We should adopt gender-neutral language. we should not adopt gender-neutral language because no reason to change the way people have been speaking for hundreds of years,0
We should abandon television. there is no longer a need for television now that alternative media are available,1
Payday loans should be banned. these loans are predatory and contain extremely high interest rates,1
"We should introduce compulsory voting. compulsory voting will cause more people to take an interest in politics which, in turn, will benefit everyone",1
We should abandon marriage. marriage is a religious institution and can offend the non-religious,1
"Foster care brings more harm than good. Many studies have pointed to the deleterious impact of foster care on children physical health, cognitive and academic functioning, and social-emotional wellbeing",1
We should abandon marriage. marriage shouldn't be abandoned because it is a scared thing and bonds two people together as one and many people still believe in that,0
Homeschooling should be banned. homeschooling is better that state education providing one-to-one learning opportunities they benefit children.,0
We should abolish the Olympic Games. the olympic games offer a friendly competition meeting where the best athletes around the world can come together to celebrate the best of human physical achievement.,0
We should abandon marriage. marriage is a sacred bond that is highly regarded in various religions.,0
We should ban fast food. banning fast food is an example of regulations which take away our right to freedom.,0
We should abolish the three-strikes laws. we should get rid of the three-strikes law since it hasn't shown to be effective in deterring crime.,1
We should prohibit school prayer. EVERYONE SHOULD BE ABLE TO PRAY IF THEY WANT TO WEATHER IN SCHOOL OR IN A CHURCH,0
We should close Guantanamo Bay detention camp. guantanamo bay detection camp needs to stay open to hold the worst criminals of the world.,0
"We should limit judicial activism. judicial activism violates the legislature's authority, endangering the coequal balance of the governmental branches.",1
We should legalize organ trade. saving life is mandatory for all of us and organ trade is one way plus to save somebodies life.,1
The use of public defenders should be mandatory. Making the use of public defenders mandatory is an unfair obligation placed on a state.,0
We should ban cosmetic surgery for minors. minors are unable to make such a life changing decision as cosmetic surgery,1
We should abandon television. we should abandon television because it is a waste of time. people could get so much more done without it.,1
"We should subsidize vocational education. vocational education has previously been an area for the better off, so subsidising it would open vocational studies to everyone regardless of income.",1
We should end affirmative action. affirmative action should not be ended because discrimination against people from minority backgrounds still exists,0
We should ban targeted killing. targeted killing should be banned because it often results in the deaths of innocent bystanders,1
We should abandon the use of school uniform. the uniforms break the class barriers between the students and allow a fairer treatment for all.,0
Entrapment should be legalized. entrapment should not be legalised if it induces a person to commit a crime that they would have otherwise been unlikely to commit,0
We should limit executive compensation. the people doing the real work are the regular associates and executives shouldn't get rewarded for someone else's work,1
"We should cancel pride parades. they shouldnt be banned, it's just people coming together and expressing themselves which they have the right to do.",0
"We should limit judicial activism. sometimes politics becomes so corrupt and untenable, that the only way to make change in the country is through judicial activism.",0
We should abolish the three-strikes laws. Three strikes laws ruin young people's lives by preventing them from being accessing education and jobs that would pull them out of a life of crime by prolonging their time in jail during their formative years.,1
We should abolish the Olympic Games. the olympic games provide addition income to small businesses.,0
"We should ban algorithmic trading. algorithmic trading has helped the trading industry due to the high level of accuracy that it provides, there is no human error",0
We should abolish the Olympic Games. we should abolish the olympic games because bring together different nations with radically different governments is dangerous.,1
Blockade of the Gaza Strip should be ended. blockade of the gaza strip should be ended because it's causing a humanitarian crisis. basic needs of the people are not being met because of it.,1
"We should subsidize vocational education. There is a current stigma in society that says that all high school graduates should go to college, and this subsidy would help fight that stigma and drive people towards valuable career fields.",1
We should abandon marriage. Marriage is a way to bring families together and to grow the web of support that one has in their lives by creating these bonds that are incredibly meaningful to people.,0
We should abandon television. we should abandon television because it causes screen addictions,1
We should ban missionary work. missionary work can sometimes provide communities in need around the world with access to education and resources.,0
"We should prohibit school prayer. in a society full of freedoms should not impose a unique way of manifesting religious beliefs, therefore praying should be something that is done at home, not at school.",1
We should abolish intellectual property rights. we shouldn't abolish intellectual property rights because people should have the right to do what they want with their ow property,0
We should subsidize vocational education. we should subsidize vocational education because it would improve student life outcomes and improve the economy by filling more jobs,1
We should legalize cannabis. i think it takes up too much valuable police resources chasing recreational cannabis smokers.also many people with health conditions find cannabis beneficial to them.,1
Assisted suicide should be a criminal offence. Assisted suicide is a criminal offense and is a form of assisted murder,1
We should subsidize vocational education. vocational education should be no more subsidised than academic education,0
Homeschooling should be banned. families should have the continued option of homeschooling because bullying in schools and such exists.,0
We should close Guantanamo Bay detention camp. we should not close guantanamo bay detention camp as we desperately need a facility to hold the worst of the worst criminals.,0
We should ban telemarketing. It is time saving. You can reach a large number prospects much faster than a sales representative on foot.,0
Surrogacy should be banned. children born from surrogacy don't have the attachment to the non-birth mother that they would have with their birth mother,1
Foster care brings more harm than good. Foster care brings more harm than good because you do not know who the foster parents really are. They may be nice people in front of you but behind close door no one knows.,1
We should end the use of economic sanctions. we should not end the use of economic sanctions because penalties should be applied once a self governing state is proved to be needed to be penaliozed,0
We should ban missionary work. independent religious organisations should be free to solicit for new members if they do so in a fair and open manner.,0
We should subsidize embryonic stem cell research. we should not because we are messing with the natural order of things and can cause more problems.,0
"The Sabarimala verdict is progressive and not a threat to traditions. Some other temples also ban women, and some temples ban men. If it is the same situation with Sabarimala, people wouldn't have bothered about it. But treating menstruation as impure and banning women of reproductive age is regressive and need to address. Menstruation is just a biological process. Not allowing menstruating women in temples sends a wrong message to people and future generations.",1
Payday loans should be banned. a payday loan company serves the public. they allow people that need their money now without waiting for the paycheck. if people want to use these companies why should we stop them..,0
The vow of celibacy should be abandoned. the vow of celibacy should not be abandoned because if people honor this there would be less deceased in the world,0
"Nepotism exists in Bollywood. The standards of Indian cinemas fall at times because of nepotism. Producers and directors are pushing star kids to launch in their movies, failing to judge their acting skills and screen presence. This leads to flop movies and a loss of quality and standards of the Indian cinemas.",1
We should ban whaling. it is cruel and really is not necessary.,1
We should end the use of economic sanctions. the only ones that suffer with economic sanctions are the regular citizens of the countries.,1
We should ban naturopathy. naturopathy has not had enough research to show that it really works.,1
"We should subsidize journalism. funding comes with overt or covert strings attached, certain criticisms of the government would vanish",0
We should prohibit women in combat. Women are just as capable as men in modern warfare so we would lose half of our available fighters by not allowing them.,0
"We should ban telemarketing. The telemarketing industry is huge, and any attempt to shut it down will cause a rise is unemployment and will damage the economy.",0
We should legalize polygamy. if polygamy was legalised people wouldn't have to spend so much on divorces and could get along better.,1
We should limit judicial activism. judicial activism relies too heavily upon personal opinion and leads to bias.,1
"We should subsidize student loans. All young people whether rich or poor should have the opportunity to better their lives by going to into higher education, the more student loans are subsidized the closer this will become a reality.",1
Holocaust denial should be a criminal offence. it isn't just about the denial itself but it's part of a conspiracy against jewish people and is used to hurt and kill jewish people today. so i think that type of rhetoric should be policed.,1
We should prohibit women in combat. we should not because woman can train hard and become strong and skilled in other bits of war that could come in handy.,0
We should ban factory farming. factory farming helps to produce meat at a lower cost thus enabling those on a lower income to be able to purchase meats.,0
Holocaust denial should be a criminal offence. Holocaust denial propagates negative Jewish stereotypes and encourages Anti-Semitism. It must be stopped.,1
We should end the use of economic sanctions. economic sanctions are often a proportional punishment,0
We should abolish the Olympic Games. we shouldn't get rid of the olympics because it unites countries and gives everyone something in common.,0
We should legalize cannabis. in many cases cannabis has wonderful health results such as taking away pain from ill people. it should be legal for all.,1
"Entrapment should be legalized. Entrapment should not be legalized because the criminal justice system does not have a problem getting convictions, but rather there are too many convictions.",0
We should cancel pride parades. to support gay people then we should allow pride parades,0
"We should prohibit flag burning. the burning of the flag is highly offensive to millions of people and is very likely to incite violence against the person/s doing it, as well as disrespect those from the military who died to defend the flag",1
We should prohibit flag burning. we should prohibit flag burning since it disrespects our country.,1
"We should adopt gender-neutral language. our society needs to be able to label and identify a person as a male or female for many reasons such as taxes, employment, health care, etc, so we should not adopt a gender neutral language.",0
We should subsidize space exploration. space exploratin gives us an advantage over other countries such as satellite usage to target enemy combatants and nuclear arsenals.,1
We should end affirmative action. we should end affirmative action because it's another way that could be destroying to a person if the course doesn't run smooth,1
"Homeschooling should be banned. homeschooling is a good option for children who are bullied, giving them a safe place to learn",0
"We should abolish safe spaces. safe spaces provide a needed service, to give people a place to go where they won't be judges for who they are",0
We should ban factory farming. factory farming is harming the environment on a large scale,1
We should adopt a multi-party system. we must have more options to choose and leave this bipartisan dictatorship,1
We should subsidize space exploration. Space exploration should be subsidized because the information learned from it could provide useful to our planet.,1
"We should ban telemarketing. telemarketing is intrusive, annoying and violates privacy",1
We should legalize prostitution. legalizing prostitution would allow for regulations and benefits that would help sex workers via offering protection with rights granted to legal employment as well as financial prosperity.,1
We should prohibit flag burning. if you buy a flag it is your property,0
We should limit judicial activism. judges are to base decisions on the laws of the country not on their personal beliefs. when a judge puts his bias to a case it can change laws and not support the rights of the individual.,1
We should adopt libertarianism. there is no one right belief for all people and insisting that everyone is a libertarian deprive free choice,0
"We should ban the trading of virtual currencies.. Portable, because it is a virtual currency, so it is highly portable when it is bought and sold.",0
We should prohibit women in combat. We should not allow women to serve in active combat due to their lack of suitability in a life threatening scenario and the danger to their mental health.,1
"Payday loans should be banned. payday loans can help those in dire situations such as helping with car repairs, bills and groceries.",0
We should abolish safe spaces. safe spaces must be abolished because they contribute to the insecurity of minorities. they do not attack the problem of violence and discrimination,1
We should ban telemarketing. telemarketing has reached epidemic levels with unregulated frequency that most people would consider a public nuisance.,1
We should ban the trading of virtual currencies.. Virtual currency is not protected by contract law and property law in China.,1
"Social media brings more harm than good. social media allows its user base to hide behind a computer screen which enables them to act, do, and say things they would likely not do and shouldn't do, in public.",1
"Donald Trump's Presidency was a good thing. Trump has been prioritizing some noticeable issues like the Muslim immigration clampdown, challenging the independence of the Fed, bizarre and ill-qualified cabinet selections, antagonizing China and other trading partners for no reason or embracing Russia and its rogue regime. This is not acceptable beyond limits and can turn people and communities against him.",0
We should ban telemarketing. telemarketing doesn't differentiate between people who are interested in being called and those who aren't,1
We should subsidize journalism. journalism must be supported by the central government,1
"We should stop the development of autonomous cars. The development of autonomous cars should be halted until we have dealt with the moral question of who would be liable in the case of an accident, hacking or malfunction.",1
We should abolish the right to keep and bear arms. we should abolish the right to keep and bear arms to prevent unnecessary killings,1
"We should ban telemarketing. The true purposes of telemarketing are to pressure feeble-minded people into buying things they don't really want, and to make it easier to get away with fraud",1
We should adopt a multi-party system. a multi-party system weakens speed of decision making and ensures no progress is made so we should not adopt it.,0
We should legalize prostitution. Legalizing prostitution would make the profession less dangerous and less hazardous to one's health.,1
We should stop the development of autonomous cars. autonomous cars are a step too far in automation. to rely on automation on the roads with so many unpredictable events that could take place is taking it too far.,1
"Reservations in India should be based on economic status. Caste divisions are hatred among communities is increasing due to reservations. Many communities in several states of India are fighting to give them reservations. And the consequence is people are increasingly associating with their caste. The interesting fact is that before the first caste census by British government (1881) in India, many people do not even know what their caste is. From then, the idea of caste is deeply ingrained in the Indian society. Now the reservations are making the situation even worse.",1
We should subsidize space exploration. we should not subsidize something like space exploration because it would put lives at risk.,0
We should abandon television. Television should not be banned as for elderly and isolated people television is a window into the world whether it's just for entertainment or to gain knowledge.,0
Entrapment should be legalized. it might lead to innocent people who couldn't resist temptation being prosecuted and sentenced.,0
We should limit executive compensation. by providing a high compensation to the executives of a company you can get a higher quality employee and the business will make more money. therefore we should not limit their pay.,0
We should legalize polygamy. polygamy is a functional arrangement for many people and should not be against the law.,1
"We should subsidize journalism. State subsidies for journalism will make journals financially dependent on the government, which will allow the government to influence what news gets reported and how the reporting is done.",0
"We should abolish intellectual property rights. companies invest billions into research, if there are no rights it would dissuade companies from conducting research in the first place.",0
We should subsidize space exploration. space exploration should not be subsidized because it is not affordable. there is not enough money available in mostcountries to even support health care and security without space exploration too.,0
We should subsidize journalism. it could become partial to whoever pays,0
We should adopt an austerity regime. we should not adopt an austerity regime because people would end up with less money to pay the same amount of bills with.,0
We should abolish safe spaces. safe spaces are often used to stifle free expression of opinions,1
We should subsidize vocational education. this would be an expensive exercise and probably not affordable for any government.,0
We should ban cosmetic surgery. everyone has opinions about themselves and should be in control of how they treat their bodies,0
"We should subsidize stay-at-home dads. dads, just the same as all parents, do not deserve a subsidy to stay at home. its their children and they should be financially responsible for their upbringing.",0
Intelligence tests bring more harm than good. Intelligence tests have been a tool used by Eugenicists to argue for the culling of certain racial and ethnic groups.,1
We should stop the development of autonomous cars. autonomous cars eliminate the hazards of driving distracted and drunk driving. removing these hazards from our roadways will make us all safer.,0
We should subsidize Wikipedia. subsidization may allow those providing the finances to have influence on entries that are in their interest,0
We should legalize cannabis. cannabis especially the skunk variety can be very harmful to people and can lead on to them using harder drugs so therefore it should be illegal.,0
Blockade of the Gaza Strip should be ended. The blockade of Gaza undermines the popularity and economic power of Hamas.,0
We should fight urbanization. urbanization hurts nature which in turns harms the people and future generations.,1
We should subsidize space exploration. space exploration doesn't have any immediate benefits for the general public,0
Assisted suicide should be a criminal offence. people should be allowed to die with dignity if they choose to.,0
We should subsidize space exploration. space exploration gives insight into our world and other planets which could be invaluable.,1
Entrapment should be legalized. allowing people to be entrapped will lead to further abuses of power,0
Blockade of the Gaza Strip should be ended. The blockade inspires increased terror attacks on the part of individuals enraged by the situation in Palestine.,1
We should legalize prostitution. prostitution should be legal as it can be controlled & monitored easier & be less dangerous,1
We should end affirmative action. affirmative action is the only way some people will ever make it in their chosen profession and we can't allow it to be put to an end.,0
"We should adopt a zero-tolerance policy in schools. it is a good measure, since our youth currently lack responsibility and discipline, and with this we favor more that ability",1
We should ban private military companies. private military companies might be engaged in times of conflict when regular national military service is not eunough,0
"We should adopt atheism. religions produce color to the world and celebrate the diversity of people so it would be a duller world without it, so we should not adopt atheism.",0
"We should end mandatory retirement. Without a mandatory retirement age available to the employer, dismissal procedures would be likely to begin earlier",0
We should adopt a zero-tolerance policy in schools. i agree that a zero-tolerance policy in schools is a good idea since it would mean that our children are safer when they go to school.,1
We should limit executive compensation. if someone has worked hard to get where they are in a company then they should be rewarded accordingly.,0
We should abolish the right to keep and bear arms. we should not abolish the right to keep and bear arms because people have a right to defend themselves if someone has the intention of harming you or breaking into your house.,0
"We should adopt gender-neutral language. gender-neutral language is simply a natural progression in a society based on sexual equality - there is no reason for textual dominance, and such neutrality serves to gradually temper preconceptions.",1
"We should adopt gender-neutral language. language changes cannot be legislated, they evolve spontaneously over time. if people want to use gender-neutral language, it will slowly become part of their vocabulary",0
We should ban algorithmic trading. algorithmic trading is unfair and doesn't allow for the individual to make money that doesn't have the algorithim.,1
"We should prohibit flag burning. one of the greatest things about this country is freedom of speech. all should be allowed to express themselves, even if what they do makes some unhappy or uncomfortable.",0
"We should adopt libertarianism. if we just hold up our beliefs, we will find that libertarianism helps us defend our rights as citizens of this country.",1
We should legalize cannabis. the healing properties of cannabis are necessary to alleviate the health of many patients who do not have access to it due to its restriction,1
We should legalize prostitution. it sets a bad example for younger generation and takes them away from the ethics of the society,0
We should ban telemarketing. telemarketing gives us new opportunities and we can often save money on our services.,0
We should subsidize embryonic stem cell research. embryonic stem cell research can lead to new cures for diseases.,1
Holocaust denial should be a criminal offence. Denying that Holocaust in front of people who were affected by it can cause severe mental/emotional trauma.,1
"Blockade of the Gaza Strip should be ended. killing innocent people, including kids for years must be stopped and all world should be ashamed to watch and to know that and do nothing.",1
Homeschooling should be banned. homeschooling deprived children off a proper education and is isolating and should be banned.,1
We should subsidize vocational education. is absolutely mandatory for all governments to subsidize vocation education as a help for people who trying to gain some qualification for the jobs.,1
The use of public defenders should be mandatory. public defenders are not as good as private lawyers,0
We should end mandatory retirement. Older workers provide maturity and experience and can be loyal and productive employees past the age of 65 or even 70,1
We should prohibit flag burning. flag burning is a treasonous and traitorous act which should attract severe punishment.,1
We should ban telemarketing. we live in a capitalist country and telemarketing is how many businesses grow and develop.,0
We should ban algorithmic trading. algorithmic trading allows larger orders to happen that one individual couldn't do without the use of the 'robots'.,0
We should adopt libertarianism. We should not adopt libertarianism because we need the government to provide essential services that are unprofitable.,0
Holocaust denial should be a criminal offence. Holocaust denial should be a criminal offence since it represent an evil idea that all modern societies should fight in every mean necessary,1
We should introduce compulsory voting. compulsory voting would make the election practice fairer.,1
We should ban missionary work. missionary work brings aid to those in dire circumstances while introducing faith into the lives of those that will benefit from the introductory by missionaries.,0
We should abandon the use of school uniform. the school uniform does not allow for the uniqueness and expression of the individual,1
We should adopt gender-neutral language. gender nuetral language fits in with the progressive agenda.,1
Social media brings more harm than good. it provides people with connection. you can stay in touch with family or friends frequently and easily that without this platform might not be possible.,0
"We should limit executive compensation. Executives put more of their time, effort and life to put their company at the top. This effort really merits to be recognized. Only through a high compensation is their efforts be recognized",0
We should end racial profiling. racial profiling should be stopped as it presupposes a criminal intent in a group of people without evidence.,1
We should subsidize student loans. student loans should be subsidized as this allows those from marginalized or poorer sections of society to access good education,1
"We should legalize polygamy. polygamy in itself does not harm anyone or have an affect on the wider community, so people should be free to live their lives as they wish.",1
We should subsidize stay-at-home dads. it was your decision or poor decision making that got someone pregnant and you should deal with the consequences,0
We should subsidize Wikipedia. wikipedia provides an endless amount of information right at our fingertips.,1
We should adopt an austerity regime. austerity only leads to economic contraction that endangers the chance of reducing the debt.,0
We should fight urbanization. urbanization id needed to allow business to flourish and communities to succeed.,0
We should subsidize Wikipedia. wikipedia is too vulnerable to manipulation to be considered a trusted source.,0
We should legalize organ trade. people should be allowed to get organs from other countries by buying them if the wait list for their transplant is too long and they are at risk of dying.,1
We should close Guantanamo Bay detention camp. guantanamo bay detention camp should be closed because it is a stain on the reputation of the usa,1
"We should ban missionary work. missionaries help feed the hungry, build housing and educate people so we should not stop them even if they are advocating their personal religious beliefs at the same time",0
We should legalize sex selection. if we gave people the right to choose the sex we will have very few females in our world. they most likely would choose a boy. let god be the creator of the child and we should never intervene.,0
"We should stop the development of autonomous cars. Autonomous car development should be continued to help find safe, renewable energy sourced transportation for the masses.",0
We should ban whaling. whaling provides food and fuel for many people,0
Homeschooling should be banned. Homeschooling is not regulated and nobody can be sure that the kids have learned anything.,1
We should abolish the three-strikes laws. we shouldn't abolish the three strikes law because it is necessary to ensure society understands the ramifications of repeated ill behavior. three felonies is just about enough as far as i'm concerned.,0
Homeopathy brings more harm than good. there is no reliable scientific evidence that homeopathy does any good and it is potentially dangerous because it may delay people taking conventional medical treatment,1
"We should end racial profiling. the statistics exist and the racial profile helps detect possible offenders. this practice should continue to be applied because it is not a question of racism, it is a matter of statistics",0
We should ban factory farming. factory farming is cruel to the animals that are forced into a much smaller space than they would have in nature. therefore it should be banned.,1
Homeopathy brings more harm than good. It is difficult to differentiate between a good professional homeopathic doctor and a quack.,1
The vow of celibacy should be abandoned. the vow of celibacy puts undue pressure on priests to have a lifestyle that is unnatural and has been linked to child abuse cases because of their frustration.,1
Social media brings more harm than good. social media is full of hate groups promoting their agenda.,1
Censorship of movies is an outdated concept. Censorship causes imposition of majoritarian ideals on others.,1
We should subsidize Wikipedia. wikipedia is a valuable educational source and is free at source so should be promoted through subsidization,1
"We should abandon the use of school uniform. everybody is different & many people like to express themselves using clothes, by wearing the same uniform as others it doesn't allow a person their own individuality",1
We should introduce compulsory voting. we should introduce compulsory voting as all citizens need to have their voices heard to make the outcomes of elections more credible and truly representative of the whole population.,1
"We should prohibit women in combat. Women have fought long and hard for equality in all walks of life including the forces, if they are trained and able then there is no reason why they cannot be on the front line with men",0
"We should close Guantanamo Bay detention camp. guantanamo bay is used to house terrorists; if we close it, they might be released to some place where it would be easier for them to escape.",0
"We should ban missionary work. missionaries are necessary as they provide education, health care, and more to those in need.",0
We should abolish the three-strikes laws. three is an arbitrary number and may not be appropriate in some instances or for some crimes,1
"The vow of celibacy should be abandoned. the holy scriptures say many things that are not accepted by the traditions of the church, so that the man who wants to remain holy must be celibate.",0
"We should ban targeted killing. we should not ban targeted killing, it prevents mass military campaigns and minimises casualties",0
We should abolish zoos. zoos are an excellent way to provide entertainment and togetherness for families. they provide activities that no other venue can provide. they should not be abolished.,0
Holocaust denial should be a criminal offence. the holocaust was a crime against humanity and by making it criminal to deny it happened you would stop it from happening again.,1
We should abandon the use of school uniform. the school uniform makes everyone equal and increases learning.,0
India is safe for women. The National Crime Records Bureau states that happenings of crimes against women have risen from 273 per day in 2001 to 313 per day in 2015. This is not a good sign in terms of safety in India.,0
"We should abolish zoos. zoos are great educational tools, and it is also a safe place to take care of endangered species.",0
We should prohibit flag burning. flag burning is an insult to all those people who support their country. it is also dangerous because people often get burnt.,1
We should prohibit school prayer. religion should not be forced on school children. they should be free to believe their own ideals,1
We should ban factory farming. factory agriculture lowers the costs of the products and ensures its production throughout the year,0
We should subsidize student loans. higher education should be a right; subsidized student loans provides all who want to learn with access to an education,1
We should ban whaling. whales could be in danger of going extinct if fisherman can go out and kill them.,1
We should adopt an austerity regime. austerity regimes can cause widespread unemployment,0
"We should subsidize stay-at-home dads. we should subsidize stay-at-home dads because being a fulltime parent is work, too.",1
We should abolish capital punishment. recent dna evidence have proved that some death penalty inmates to be innocent. executing one innocent person is an enough proof that the capital punishment should be abolished.,1
"Assisted suicide should be a criminal offence. when people are suffering, it is unfair to force them to continue to do so. if someone can assist them in ending the suffering, they should be able to.",0
We should ban targeted killing. targeted killing is a barbaric practice.,1
Blockade of the Gaza Strip should be ended. blocking the gaza strip is an effective means of notifying the government that their actions are not supported by others. economic miseries are the only way to send this message without bloodshed.,0
We should fight for the abolition of nuclear weapons. Destroying nuclear bombs would work to a nations disadvantage because they will be vulnerable to attacks,0
We should ban missionary work. missionary work is beneficial for those receiving aid.,0
We should prohibit school prayer. school prayer should be prohibited because it promotes one religion over another or over no religion.,1
Assisted suicide should be a criminal offence. providing someone the means to kill themselves is equivalent to pulling the trigger yourself,1
We should adopt gender-neutral language. if everything was gender neutral it would make everyone equal.,1
We should limit judicial activism. activists judges aren't the ones shaping the laws. they're not &quot;all&quot; the people for who the laws are voted for. judicial activism has to be limited to only check for overuse of the power by governments,1
Assisted suicide should be a criminal offence. suicide is never the answer and it is wrong,1
Homeopathy brings more harm than good. Homeopathy addresses the root cause of the illness and it works on approaching the disease itself other than its symptoms,0
