text,label
"She made pop music, and she peaked back in 2003 when shehad her hit song ""Toxic"". Sorry about the last message, I hit send too early",1
He actually started as a title card designer in the industry.,2
Don't become a brony!!!!,1
Her family is Jewish as well most people dont know that.,1
"One of my favorite books was ""Rita Hayworth and the Shawshank Redemption"" which later became the movie.",2
"Oh nice, what is your favorite aspect about MLP?",1
Of course he is. If not why should he recieve the Presidential Medal of Freedom from President Barack Obama in 2016.,2
"Mars' second album, Unorthodox Jukebox 2012, was number one in the United States. and he has many others that have done the same",2
Yes they did. She had a prominent family but was ultimately a recluse and lived in isolation.,1
Guitars are really cool instruments and usually have 6 strings.,2
"Years ago, I loved reading Stephen King novels. They were always scarier than the movies.",2
unfortunately complete a winning season until 1973.,0
Yes. I love the sound of it.,2
"I really love the song ""Teenage Dream"". It's about partying, empowering yourself, growing, and the throws of teenage love.",1
"I like that I have a selection on what I want the ""wake word"" to be",2
"Huh, that's interesting! What is it about?",2
What do you mean when you say working dog?,0
"Yes, that is very true. ",2
What musical style is he known for though?,2
"Yeah I'm in the same boat. I've recently started listening to their song Sugar a lot, its a top billboard song. Maybe you heard it?",2
Yeah same. The fretted instrument with six strings sounds nice. It looks very hard. I'm currently learning piano.,2
"I think a lot of its popularity is due to the promotion by former boxing champion, George Foreman.",2
Maybe. I love music but I don't always know the artists. I also love all kinds of music as well.,2
Wow I'm feeling old; didn't realize it was made that long ago. Garry Marshall sure did a great job. Who were the actors?,2
I was not aware of that. Did you watch Young Frankenstein back when it was a comedy?,2
I can understand that the industry has changed a lot.,2
"More so,are you aware that over 6.5 billion viewers watch all over the world?",1
"Short people got no reason, but they still like Gary Numan, as do i.",2
I would think so. His debut EP was RBMG's very first release and went platinum in the US,2
So far they sold more than 35 million albums worldwide.,0
Hamlet was another major Shakespeare play along with Romeo and Juliet,2
I really like Steven Hawking. He was the first person to set out a theory of cosmology explained by a union of the general theory of relativity and also quantum mechanics.,2
grateful dead formed in 1965,0
"Not really, but I would just love to backpack or go hiking there.",2
It appears that remembering and knowing represent relatively different characteristics of memory and truly depend on the different ways we use our memory every day. Truth is not truth,0
"So funny, speaking of genres, the Beastie Boys actually started as a hard core punk band! How do you go from punk to hip hop? ",2
"I do! I first saw him on the show ""In Living Color"" in 1990.",2
"When he hasn't bleached it, ha ha. It's not quite as black as Raven-Symoné's hair, though. She was a sitcom star and recording artist: her debut album was released in 1993.",2
Was she a writer too?,1
"LVMH has 60 subsidiaries. DKNY is one of them but, Donna Karan is not designing for them anymore",1
His books are bestsellers and his romantic-drama novels that have been adapted to film all have multimillion-dollar box office gross earnings,2
You never know. That could be true. Maybe they didn't like her style and judged her way of living or something,1
My Little Pony is definitely a kids show but a lot of adults seem to love it too.,1
"Yes, Hanna and Barbera produced 115 shorts for Metro-Goldwyn-Mayer from 1940 to 1958!",2
"Wow, Krav Maga is a military self-defense and fighting system, that's impressive!",2
"Her first album which came out in 2001 was released under her real name hwich is Katy Hudson. It didn't do very well, though.",1
"Yes, they're very smart. They often use them as police dogs.",0
I can't say that I have a fav. Do you?,2
She needs to get back to wearing meat and singing songs about poker faces,1
"Oh yeah, Its title track also became the fastest selling song on iTunes with over a million downloads ",1
Bon Iver is actually an American indie folk band.,2
"Damn, that's pretty messed up considering he is pretty talented since he got a certified platinum album.",2
justinhas becomethe first artist to have sive songs froma debut record chart the billboard 100. that is impressive!,2
hes my fav piano player,2
"I love the Grateful Dead, but I should learn more about them and their music.",0
"Damn, no wonder then!",1
Damn he must be so good then! What other gold did he win then?,2
"It really is just a matter of preference. There are basically three types of guitars: the acoustic guitar, the steel-string guitar, and the ""jazz"" guitar.",2
they were created in the Golden Age of Animation that was considered from 1928-1969,0
I like 1940s movies like The Philadelphia Story and Rebecca.,1
"I know, that's why i wanna go there! The trail is currently composed of thirteen sections",2
"yea and is inclined musically, He taught himself how to play the trumpet, guitar, piano, and drums.",2
"He is among the best in his class, McGregor has 24 wins which is fantastic for his UFC career. ",2
"Oh, i see. Well anyway, we are going to paint our faces and go to the game.",2
But good props for Matthew McConaughey for also geeting in shape for the movie as well. Can't be easy at his age.,2
"Yes and no wonder The ""Mona Lisa"" is one of the most valuable paintings in the world! It is truly remarkable! ",2
"Yes, he signed a deal with atlantic records in 2009!",2
They play folk music. Has your friend told you about their albums?,2
I really don't like Lady Gaga - she dresses so weird that it distracts from her music. What about you?,1
"I've heard of them, but have never seen one. What makes you want one?",2
They were Founded in 1989 and im not sure about that,0
"So sad,was indeed a great shock back then.He was a legend.Do you knowHow many records his song triller gross?",2
"Of course he is. I love him so much in the 1974 film ""The Godfather Part II""",2
"I really miss morning cartoons , Like Tom and Jerry.",2
"For a medium size dog, their coat sure does shed a lot !",0
"The cool thing about Tex Mex is that it uses cumin, which was introduced by Spanish immigrants",2
"huh didnt know there was so much to know about rum and coke, its been an interesting conversation.",0
It's utterly amazing. Although Notre Dame is much smaller than you would think,2
okay so kind of like an old ukelele? If that's a fair comparison,2
"He is now regarded as one of the most influential dancers. You should see ""Holiday Inn"". He gives a great performance in that movie.",1
"Ahh right, Ryan Gosling was in The Notebook, yeah Nicholas Sparks is a writer.",2
"cool, thanks for all the info, learned a lot about Justin Beiber.",2
As of late I have been trying to learn songs from the album Bat Out of Hell by Meatloaf. ,2
"they were good, but so were Guns and Roses who were also from California ",2
"Yeah, I can imagine! I have been around it since I was a baby. Not actually drinking since I was a baby, lol. But it has been in my house growing up. What else do you know about it?",0
"he has 23 golds, all together",2
"Glad I could help, nutrition is important and teaches you what is and isnt healthy, stay on your toes.",2
Is he still pretty active in the music world?,2
"Not anymore, Under Hasbro's guidance, Faust developed the show to appeal to the target demographic of young girls and their parents",1
That's a great name. I love dogs. They truly are man's best friend,0
He's alright. I don't know much about him. Can you fill me in to give me an idea?,2
I haven't seen many films including Sinatra but I will have to check one out and gain some perspective!,2
"Probably as a comedian, he is just so natural in his comedic roles. What do you think?",2
David Mach is a Scottish sculptor and installation artist who does similar things. He makes great artwork!,2
Which continent are these species found?,0
Yes I do like Guns 'n' Roses. Axl Rose also sings for AC/DC since 2016 and I do enjoy them!,2
I don't know if he ever made it to the United States but one of his early influential sculptures was featured in London in 1983.,2
"They will probably change a lot like they have already, with the incarnation of things like ""cutie marks"".",0
"Yes that's what they call themselves, they enjoy the experimental music that's like psychedelic.",0
"Interesting, can you tell me anything else about it?",2
Has he had any recent hits?,2
I don't think I have ever seen that movie. I may have to watch it now.,2
"I think you would enjoy Austen's book Emma, or Persuasion. ",1
Pearl Jam made some great music.,2
Most of the time though the diet and lighting and other conditions for iguanas in captivity are inadequate and they die within the first year :-(,2
"I think ive heard of them, where did they start?",0
"Of course! The late 1700's were quite a long time ago, so a quill makes sense! Haha!",1
Even The Beatles can't compete with Aqua and Barbie Girl. ,0
"No, i live in the city :) I love them though, they're even considered as the most intelligent of all domestic dogs.",0
Were they successful in the playoffs?,0
i love the professional american football team the buffalo bills!,2
After all the revivals and extra shorts they added it seems to have added up to 164!,2
"Of course, everyone loves him because he is an American comedian, actor, television host and musician",2
"No, I believe she passed away of Alzheimer's disease. She was only 68 years old...young by today's standards. ",1
"Yes, it came out March 1963 with Stan Lee being one of the authors. Which is great because Stan Lee is now 95 and still appearing briefly in all of the movies.",2
I admire him alot because his manager discovered him through his YouTube videos ,2
Definitely has to be Flea from Red Hot Chili Peppers. ,2
I have heard of the American Singer and songwriter. He is also a record producer.,2
I did not know that he was with Motown Records. Do you know who he sings for now?,2
Phelps! What is your favorite swimming style?,2
I've only heard of it. Apparently it's sold more than 50 million copies.,1
"Yes his voice was soothing! Another interesting fact is that Bob lost part of his left index finger when he worked as a carpenter in 9th grade! He was still, however, able to hold his palette.",2
"Even though the German Shepard's origins go back to 1899, they are still considered a fairly new breed.",0
"Sadly, I do not. But I do know that guitars are typically instruments that have six strings.",2
I love German Shepherds too. They are a breed of medium to large sized working dogs.,0
That's a good song! How do you feel about the song Hey Joe?,2
"In 1984 he became really famous after playing in the movie ""The Terminator"".",2
"The main ones were Richard Gere and Julia Roberts. Of course, some supporting roles were Jason Alexander (George from Seinfeld)",2
Well they have sold over 100 million so close to a billion dollars,2
"He's definitely quite famous as far as I know, when was he born?",2
Do you like dogs? I just adopted a Welsh Corgi. They are a small herding dog from Wales. ,0
"No she is still alive, you might be thinking of Kate Spade.",1
I have l always wanted to learn an instrument. What would be the easiest?,2
He is my favorite physicist.,2
"I didn't know he was at the University of Cambridge. He wrote a lot of books, didn't he?",2
Have you juggled more exciting things like fire torches or chainsaws? That would be dangerous and terrifying.,0
"I play the guitar, do you?",2
Do you like the Rolling Stones? I think Mick Jagger is such a cool dude,2
Hi i am not sure but if it's true it sounds funny. Don't you think?,2
"Yes but his wife died soon into the marriage, but he still gained and has maintained renown worldwide!",2
"He does seem like a Hawaiian, You can really tell by his music. Whats his best selling album, I'm interested in buying it if I dont already own it. ",2
"Yes, I think that's what makes them so interesting. Sadly for them, it seems they're not able to camoflauge themselves.",0
"not really. at my school, most everyone who received a bs went on to medical school pursuing their md. i just wanted to work in a lab.",0
when did she get her start?,1
"I have an e-reader like the Amazon Kindle, but I much prefer hardback books. ",0
Around 200 riders! It is such a crazy event!,2
He can play every single instrument in his backing band and he was self-taught!,2
"I've never been a big fan of Jimmy Fallon, the American comedian, actor, TV host and musician.",2
I have never heard of that before,2
"That's the only place I've seen one, too. I wish I knew more about their stripes.",0
I didn't know they were so new. Do they actually come from Germany?,0
"Two species are included in the genus ""Iguana"": the green iguana, which is widespread throughout its range and a popular pet, and the Lesser Antillean iguana",2
"Wow that's a long time ago, he's older than I thought.",2
I don't know much about them though but would like to. How many people are in the band?,2
"I've been a bit unsettled lately with artists that have died that was in my era. Michael Jackson, George Michael, Prince . It is a bit unsettling. Tells you my age Huh. ",2
never heard of those albums. The names of albums sound interesting,0
Did he go to college?,2
I would recommend The New York Herald Tribune,2
Yeah that is a very nice thought!,2
"Yes, seven times, but after admitting to doping the award were voided.",2
"Other than his amazing voice and being on the voice, I think it is pretty amazing how he is a spokesperson for ADHD, specifically in adults.",2
I kayak out on lake Belton in Texas in my kayak. I love rolling it in the water,2
"Hi there! I grew up in the deep south, so it's normal for me to see old cotton plantations all around.",2
"Yeah, I know a bit about the spread of the fandom. I still don't see the appeal for those outside of the target audience.",1
Rita Hayworth is so beautiful. Do you agree?,1
"I have a pet Iguana a herbivorous lizard, his name is Lurch",2
The concept was created by Michael Boehm.,2
"I love Stephen King, My favorite movie is The shining, In fact The Shining was a 1980 horror film produced and directed by Stanley Kubrick and co-written with novelist Diane Johnson",2
I'd probably have to say Paint It Black or Start Me Up are some of my favorites.,2
The tone of an acoustic guitar is made by vibration of strings witht he body of the guitar being hollow which is a chamber to produce the sound.,2
"I have two dogs! I love German Shepherds, I always wanted a White Shepherd, they are one of Europe's greatest achievements in my opinion. ",0
"Yeah, the Cartoon Network seems like it has been around for a long time, almost 16 years in October.",0
One piece I saw was an old truck surrounded by 100 tons of magazines that looked like flames and smoke coming from it.,2
"Yes, and still am. I love when he talks about people that believe the earth is flat.",2
The hollow body means more on the acoustic guitar than the electric.,2
"It seem it was in 1903, and its purpose was to increase sales for the newspaper L'Auto",2
He's my favorite author. Who is yours?,0
That's awesome is he married?,2
yea he throws and bats right handed,2
"Yes, I first saw him on Growing Pains. I think my favorite role he has played was in ""What's Eating Gilbert Grape""",2
"but for their size, they can be a little feisty when provoked",0
I so remember using them as a DVD delivery service back then too. Crazy how far they've come. I love how much original content that they have.,2
"Yes, it was created through the combination of boxing and wrestling. Efficiency is key!",2
"i agree, sad he died but he lived a fulfilling life with his disability and you cannot ask for more",2
About 1977. It's intended to go from St Louis to Arkansas,2
"Wow, that's amazing! That's a very solid brand.",1
"Yeah and since they have great strength, intelligence, and obedience, they're the most common breed for disability assistance, search and rescue and police and military roles.",0
I love Katy Perry. My favorite song is California Girls.,1
"Yes, her and Kelly Clarkson are two of my favorites.",1
"Oh, yes, the Zocalo is the main sqaure in the city. I hear its full of life.",0
Rick and Morty is a fantastic show! The writers Justin Roiland and Dan Harmon are brilliant.,2
My favorite brand of clothing is Donna Karan.,1
"Oh wow, I had no idea! He must be an incredible swimmer!",2
not really but I would be delighted to know more about him from you,2
I'm a fan as well. She sang gospel musicv when she was younger?,1
He started off his career as a self-taught rapper and DJ.,2
Yes the really small ones seem pretty delicate and almost transparent.,2
i like their stubby legs a lot.,0
That would be a tough subject to handle! What other types of papers did you write?,0
What makes her even more impressive is the fact that she was singing Elvis Presley songs at the age of four!,1
"I have, yeah! What's a fun fact about them that you like to tell people?",2
"I'm sure if I have daughters some day, they will love it. It's the perfect show for the ages of about 4 to 7. ",1
I love Alfred Hitchcock he direct 53 movies over the course of decades and he would have little cameos in his films ,2
"That's true, everyone has access to a computer and the internet these days. YouTubers are now normal celebrities. ",2
I really like Zebras.,0
I'm pretty sure they're still touring! If they aren't they should be. Their success has resulted in 60 million albums sold worldwide. They have a ton of fans!,2
Everyone has their favorite. The acoustic guitar's tone is produced by the strings' vibration and amplified by the hollow body of the guitar which functions as a resonating chamber.,2
"I still consider ""Licensed to Ill"" to be the best album they have ever produced.",2
"How that's cool, he must have been very talented to go into more than 5 different genre",2
Yeah that show is awesome. I watch it off and on,0
How did he get started singing?,2
For a musican that was discovered for his awesome Youtube videos and signed I think he must be good ,2
How long is the cotton plantation been taking place?,2
Fermented apples sure have a great taste. I have tried apple wine before which wasn't really my cup of tea however.,0
"Wow, what a coincidence I remember having a Border Collie growing up and many other type of animals. They are very mild-mannered dogs.",0
Really? What type music is played during video games? Which is your favorite game?,2
Do you like thriller movies? They are my favorite!,2
Wow that is quite the honor! Must be a great band.,0
"It is. I love the sound of old types of guitar too, like the vihela and the baroque guitar. They are part of the modern day guitar's history.",2
Doyou like Mick Jagger? He is an English singer and one of the founder members of the Rolling Stones,2
Have you tried with any other type of apples?,0
I love dogs - German Shepherds are my favorite! I own 4! Are you a dog person?,0
"My girls watched Hannah Montana, but we have not really paid much attention to her since those days.",1
"That's a very human name for a dog haha, what breed is it?",0
"I'll have to finish the Da Vinci Code next time and pick up ""Angels and Demons"" and ""Inferno"" as well!",2
Play Lets get down by the american rapper Bow Wow,2
Leonardo dicaprio was a babe when i was a teenager. are you a fan?,2
"I really don't know how you could see yourself as a failure if you were into all that as well as writing, history, and even cartography!",2
"Hi, I play the guitar do you?",2
"I love him, he's one of the all time greats; its too bad he was here for such a short time.",2
"Yes, it's also amazing to think about how without the technology that he had, he would not have been able to spread his knowledge in the way that he did!",2
"It usually changes every year, but goes through the mountains of the Pyrenees and the Alps",2
Im not to sure. Ive just studied wild ones. The iguana also has a pale scale on their head that can sense light brightness.,2
It's a great breed &relatively new! The origin of the breed only dates back to 1899!,0
"oh no wonder i dint know she acted, but overall i think her music is really good",1
It sounds like it will not be habitable for me. Is there any interesting feature in it that can get me attracted to the dessert. ,1
"Oh awesome, I will check it out",2
"Some of the more recent ones, like ""Dear Hate"" in country music are beautiful on guitar.",2
"Oh thats really new, I guess thats why ive never heard of them",2
"its estimated that about 75% of farmed shrimp is produced in asia, mainly in China and Thailand.",0
That was in the late 1960s,2
"Hendrix had taken nine of prescribed Vesparax sleeping tablets, 18 times the recommended dosage.",2
Yes. I am his fan. Mr. Sparks has published nineteen novels and two non-fiction books.,2
"That's correct. The Europeans eventually colonized the North American continent, but the first people were the native americans.",2
"Yes, they are. Blues can live the longest of any iguana, up to 69 years....talk about a lifetime pet.",2
what is your favorite song by the stones/,2
Oh I see. I think there was a recent remake of Tom & Jerry. Not sure if it is any good.,2
"He's actually a multi-instrumentalist! In addition to the guitar, he can play the drums, piano and bass! He's so talented!",2
"I think I prefer the acoustic guitar, it seems to have a softer sound than the classical guitar. ",2
"If you've seen ""Back to the Future"" then you'll like it because it's basically a parody of it.",2
plus the coach Buck Showalter is one of the best coaches the have had,2
"Definitely critically acclaimed for his many facets. Reminds me of the multi-talented Daniel Glover, aka Childish Gambino. Are you familiar with his music and/or acting?",2
Not very long actually because she began working as a songwriter for Sony/ATV Music Publishing soon after college,1
"I did, but I had to write a lot of essays, analyze a ton of poetry, and learn how to be a top notch grammarian. As of 2017, there were just over 45000 students.",0
I think piano and guitar will be easy to learn... But my suggestion is about learning Guitar which is very interesting to play,2
You want the blue one trust me. What freaks me out about Iguanas are those spines running down their back and that third eye on their heads.,2
Now I want to start working with my mother's border collie. Are they hard to train?,0
"yes, i feel like it's overrated. But I'm curious to know more about this brand, maybe i'll change my mind",2
that is really cool. james cameron did a great job on the film,2
Yeah gotta love Bill Hader. Have you seen his series of mockumentaries called Documentary Now?,2
I'm thinking of signing up for a Krav Maga class soon.,2
"The show was actually developed to appeal to girls, their target demographic! But my son loves the show anyway!",1
I actually really enjoy his short stories. He's written over 200 of them!,2
"I like a lot of Southwestern food in Arizona, New Mexico and Colorado as well",2
Have you ever heard of Sherlock Holmes? I think he is one of the best detectives ever.,2
De niro in the god father part II was amazing,2
Yea. I watched the first season in 2013 when it was created.,2
"I love rum and coke, but if you add a lime juice to it becomes the Cuba libre. ",0
That is a lot! I don't know the names of any of their albums unfortunately.,0
I bet my dad doesn't know that! I'll have to surprise him with that piece of trivia!,2
I'm a huge fan of Jess Greenburg! She is a YouTube singer and plays acoustic guitar,1
The medals are an insanely great accomplishment.,2
"Was he a solo act ? or was he part of an American ""Boy Band"" at one time ?",2
"Are you familiar with Adam Levine who is a songwriter, singer, actor and he even produces records. He also plays multi-instruments and produces records.",2
"Ah, alright. What kind of songs do you like to play in your free time?",2
The bass is a noble insturment. I used to play bass in a band in high school. I was ignorant and tried toplay along with the guitar instead of using a rythym that bolsters the drum beat. I was too arrogant. Do you bolster the drum beat with your playing?,2
"That's what i have heard. Given a male pig averages around 50kg, i bet you can get a lot of meals from one pig.",2
Oh thats unfortunate. Did he not make anything made out of stone or something else more permanent? ,2
"I have to agree with you there! Where was Kid Rock born, do you know?",2
"Yeah, a few. He has published 19 novels and two non fictions. so yeah ",2
Right! And they have a unique domed forehead and a long square cut muzzle!,0
I've never heard of him. Can you tell me more about him?,2
"The blue iguana also known as the Grand Cayman iguana, Grand Cayman blue iguana or Cayman Island",2
i would like to adopt a border collie,0
You are probably right. I wonder if they have a belt system like karate instruction?,2
I would like that I like anything post apocalyptic what else can you tell me about it?,0
I love Stephen King - his books are so good!,2
Undergraduate degrees include all the academic degrees up to the bachelor's degree level. An associate's degree for example.,0
They are also much like BBC television dramas that have been produced to get you over the nervousness with smooth scenery shots,2
Yeah. The cartoons on the Cartoon Network are very contemporary and they're primarily targeted at kids ages 7-15.,2
"Not at all. In fact, some historians have considered his mind to be almost ""superhuman"". ",2
Donna Karan (or DK) is a famous fashion designer from New York City. You may remember seeing clothing with DKNY on them.,1
"He is a terrific and prolific author. He's published 54 novels, if you can believe it! Do your friends have a favorite?",2
"she was born in Queens, New York",1
The Terminator movies have been the most successful at the box office. Terminator came out in 1984.,2
well he was born in 1947 so that would put him at about 70,2
I've never heard of her. Was she a television actor or a movie actor?,1
yea he was crazy good at what he did.,2
The original creators were by William Hanna and Joseph Barbera.,2
"Well, his work earned him a ""Sir"" title for one thing! But yes, he directed 53 feature films over six decades -- and started the precedent of the director who always made cameos in his films.",2
Yes! I love my George Foreman grill. It is great for healthy cooking.,2
the 64 and 65 bills teams were the only teams representing buffalo that won major league professional sports championships.,2
"Why do they get a bad rap, is it because A brony Tale? the documentary from 2014 directed by Brent Hodge?",1
"Well, due to their strength, intelligence, and trainability, they are preferred for many roles in police work and the military.",0
He was! and in 1998 he became a member on SNL.,2
"Any form is visual are is plastic art. painting, sculpture name it",2
Yeah i would have to agree! Anything else i should know ?,1
"I get that, he made a lot of money that way it seems, cannot take that for granted I suppose",2
The see there was also a video game created from the series. What else do you enjoy?,1
Really? That's really impressive by them.,0
"wow hes quite old now, what are some of his songs?",2
Stephen Hawking was an amazing English physicist. Have you ever heard of him?,2
"Yes and Jagger has said that the band entered with just ideas, a few guitar riffs and few snippets of lyrics, which isn't his usual style of working but music evolved quickly!",2
"Yea I feel it too. ""Saturday Night Live"" just feels so forced and dry for the past few years.",2
"That is actually amazing! i need to teach mine how to do that haha. As well as intelligence, they are also extremely energetic, acrobatic and athletic. They often complete with great success i sheepdog trials and dog sports so its no surprise that yours were good at working the horses.",0
"Yes, and most of the lab equipment were the props from the 1931 Frankenstein movie",2
"While that is true, they are not native to the region. They are either brought from their natural habitat and/or bred there",2
"I love Britney. She is still looking good! Her song ""I did it again"" broke international sales records.",2
Do you know the history of Border Collie?,0
Cool.Kill the Irishman finished in 2009 with the filming being done in Detroit.,2
"The Pot-bellied pig got it's name from it's low-hanging belly. In pregnant sows, the belly may even drag on the ground.",2
Sounds interesting! What are some of the novels he wrote?,2
"I am not sure, but long enough to get 28 medals lol",2
Have you seen the movie Pretty Woman? I watch it and loved the Cinderella tale!,2
I'm not sure but he has written over 200 short stories.,2
"She was born on Octover 17, 1918, so quite a while ago.",1
I like the defensive for self protection ,2
"Yes, he wrote my favorite book IT.",2
"No, I didnt know that. Did they make and album together?",2
That is crazy because the Chargers became the San Diego Chargers like how does that come about. ,2
"Wow, that's young! Did he enter any weight lifting competitions?",2
As far as an actor I loved him in American Horror Story. Levine began his musical career in 1994. ,2
Definitely Madeline Kahn. She worked with Mel Brooks on Blazing Saddles as well.,2
He was drafted by the Angels in 2009 and was first round pick.,2
I liked her debut song Baby One More Time. ,1
"He also wrote ""A Walk to Remember"" which was great! Several of his novels became bestsellers and eleven of his books went to film!",2
A guittern was a small gut instrument that first appears in literature during 13th century in Western Europe.,2
I live in a sub-tropical area. I used to take him out on the beach and he liked to swim in the surf.,2
I think it dovetails nicely into the debauchery theme of the time.,2
I can't remember the ending of Romeo and Juliet. I think the ending was sad.,2
"Wow, that's impressive. He seems to appeal to lots of age groups.",2
What kind food is Tex mex?,2
Where's the deep south?,2
Originally it was intended to be an indoor grill that reduces fat,2
"Yes, if you were a ""The Big Bang Theory"" fan, you would have saw him in the 21st episode.",2
I hadn't thought about that but that,2
Justin Bieber is one of my favorite artiste. ,2
Mr. Universe too? That's impressive,2
It does. It is mostly used to play styles of jazz music.,2
I think that was his father Donald who chose to use the surname King instead.,2
I wonder which one that is. ,2
Nice LV as it is also called is a fashion house and luxury retail company founded in 1854 by Louis Vuitton.,2
"They absolutely were. Unfortunately, she was diagnosed with Alzheimer's in 1980. It really can happen to anyone.",1
"I watched it as a kid, I don't remember discord though. Not on a show anyway, childhood was another story my friend",1
"Yes! I would love to listen to Frank Ocean's idiosyncratic musical stylings. In 2010, he became a member of the Odd Future which is a hip hot collection.",2
"I have heard that show is hosted by Barry Cryer, but have not seen it. Do you like it?",0
He was a very chill guy almost so nice and soft spoken,2
"Yeah, he's one of the best, what was The Rolling Stones first hit, and was it in the late 1960's?",2
You could always go with a Fender Esquire. It is their budget brand of guitar. Basically it is a cheap version of their flagship stratocaster at one tenth the price.,2
I have not too familiar with the Turtle Fountain? What is the exactly?,2
I'm interested in finding a good book to read. I was thinking about a book by Jane Austen. Any suggestions?,1
 yeah he was in the movie : Baseball the Ripken Way,2
"I think he did the Stones, then went solo, then acting, then joined that group.",2
"I see, you should consider visiting Georgia, southern Alabama, and Florida, ",2
" The Minnesota Timberwolves are an American professional basketball team, they are a great team",0
I am more into the guitar of the band and Mike McCready is just an amazing lead guitarist. ,2
yes like james camerons work what else was he in,2
"Ahh, I remember that song well. I heard that the song was actually completely rearranged and re-recorded a couple days before he released it.",2
Donna Karan is my isperation and sole reason I love fashion. Ever since she launched her fashion like in 1985 I have been following her.,1
"That is awesome, Tenacious D is one of my favorite movies he's in",1
The show is praised from critics and parental groups alike!,1
"I love Nicholas Sparks who is an American writer, producer and screenwriter. Have you heard of him?",2
"That is really cool, Is he still alive performing today?",2
"Did you see the movie, ""The Theory of Everything?""",2
Very interesting! Do you know when the books were written?,1
I was wondering the same thing as you mention Zakynthos.I though it was related to Emily,1
I have no info but Phelps hold the all-time records for gold medals. Can you guess how many?,2
I have not heard about it i dont watch that many cartoons other than rick and morty,2
How do you like Donald Trump currently as our president? ,2
"Yes, he is no longer alive. He committed suicide in 2010 :( He was only 40.",2
What is My Little Pony about?,0
"The gittern was one of the instruments before the guitar, as well as the vihuela.",2
"Guns N' Roses, often abbreviated as GNR, are iconic! ",2
"Like Ronald Reagan, she also created more awareness about Alzheimer's disease. ",1
Yeah it was awesome. What other movies do you like of his?,2
The baltimore oriols baseball game?,2
Would love to see it happen,2
Interesting. Do you know what Lady Gaga's real name is?,1
I run a horse farm so I adopt it for it's intelligence and obedience. It helps keeps the horses in check.,0
How is it used in grilling?,2
"Scooby, Shag, Fred, Velma and Daphne... Mystery Incorparated :)",0
I've never heard of that brand - is it more casual?,1
She began recording songs on YouTube in 2010 when she was 15,1
"I always thought guitars were pretty fascinating, do you know when they were created?",2
Iguanas are so cool. I have a few as pets.,2
He is still performing right? I've heard he is a proper womanizer!,2
"he has recieved three grammy awards, two bilboard music award, two america music, an mtv video, and world music award while part of marron 5 so thats definitely a yes haha",2
I just saw some zebras on tv and they are such unique looking animals.. ,0
Oh wow! I recently found out the team's current majority owner is a lawyer. Had no idea.,2
"Our culture needs another dose of Suicide awareness that will help us understand the threat, so we will recognize the signs.",1
Rock music has not really changed it mostly centers on the electric guitar and that's definitely that time frame.,0
J. K. Rowling is one of my favorites authors of all time.,1
They are stunning. His work is based on mass-produced objects in flowing assemblages,2
"It's possible, I know that both of their families are Jewish.",1
"They have very distinctive and different patterns, unique to each individual.No two Zebras have same pattern",0
Oh goodness I'm not sure but probably a lot since he was describes by the Rock and Roll Hall of Fame as the greatest instrumentalist in the history of rock music!,2
"Yes, for example, some countries use qualification frameworks, and a bachelor's degree could be qualified differently.",0
"2008. His first album after being signed on ""my world"" had seven songs that got to the billboard chart hot 100 songs.",2
"Do I sound narcissistic to say, I am the best guitar player in the world? I am. Only... I'm sad I don't know anything about guitars, except how to naturally play great. Do you? ",2
Are the mostly brown and black colored?,0
do you know how old he was when he made the discovery? Or can you tell me more about him?,2
Jagger's career has spanned over five decades ,2
"Did you play and acoustic guitar, or an electric guitar?",2
"I liked This Boy's life, but that was in 1993 and I also liked What's Eating Gilbert Grape. ",2
Not sure the tree is thought to be a hybrid combination of two europian trees,0
"I like x (pronounced ""multiply"") the second studio album by Ed Sheeran.",2
I did not know that. What is your favorite song by him?,2
"He really is! He was born on June 30, 1985.",2
"Mostly they live in a variety of habitats such as savannas, woodlands, mountains and grasslands. To me, they look like unicorns! lol",0
That movie scared me when it came out. I didn't expect a thriller film from him.,2
Well Arnold has come a long way from winning Mr Universe at age 20,2
Oh wow. I did not know that. I will have to look up some of his music.,2
"Disney world is amazing, i think we are going right before christmas this year and I truly can not wait.",2
Chicle is a natural type of gum used to make chewing gum,2
"I feel like every word we use now has a meaning that dates back several years,",2
"The thing about her is that she was abused and was a recluse for most of her life, it was a sad existence",1
"I think my favorite album is his debut album called ""Doo-Wops & Hooligans"" that came out in 2010.",2
"Behati Prinsloo. Adam Levine is also part of the hit singing show. ""The Voice"". He has been on that since 2011.",2
Why was she a recluse? Or what happened to her?,1
I wish my dog did what I said! He's so stubborn. Border Collies are the most intelligent of all dogs.,0
"That isn't too bad, yeah. She is probably still young enough to have a lively career.",1
"He definitely is. His debut studio album had many hits like ""Just the Way You Are"" and ""The Lazy Song"".",2
"I am a little bit, yeah! But I don't know a lot about his history or profile. What could you tell me about him?",2
"My friends are always talking about Jimmy Fallon, but I've never seen his show. Are you a fan?",2
"i do, in particular the original. ""Scooby-Doo, Where are you?""",0
I love Robert De Niro's acting. He can be incredibly serious or so funny.,2
Hahaha Bruno Mars sounds way better. Peter seems to be very basic. Where was he born?,2
what is a parody film?,2
"I own a pet iguana, its a genus of herbivorous lizards that are native to tropical areas of Mexico, Central America, do you like iguanas?",2
