text,label
"Trump has announced that an administration delegation led by Treasury Secretary Steven Mnuchin, U.S. Trade Representative Robert Lighthizer and trade adviser Peter Navarro will visit Beijing for negotiations on Thursday and Friday this week.",0.75
President Trump had eight wall prototypes built near the border.,0.25
"👌🇬🇧🇺🇸 — Boris Johnson ( ) April 26, 2018British Ambassador to the US Sir Kim Darroch said he was “delighted” Trump would “hold bilateral talks with Prime Minister May” during his one-day visit.",0.0
"""It is together that we shall build a new form of prosperity for all peoples, free and fair trade, and the protection of all classes,"" Macron said, adding that ""together we will be able to act effectively for our planet.""",0.75
"""It is together that we will be able to act effectively for our planet,"" Macron said in remarks at an opening ceremony.",0.5
"This border is just a divide that shouldn’t be here and I want to see it gone ― it shouldn’t divide us.”By Sunday afternoon, a group of about 150 of the caravan’s members had begun crossing into the U.S., along with legal advisers, organizers said.",0.0
Will the Witch Hunt continue?” Trump tweeted.,0.75
"""He would bring it up to me repeatedly.""",0.75
"Many of those questions, which were published by The New York Times on Monday, focus on determining if Trump obstructed justice through his firings of FBI Director James Comey and national security adviser Michael Flynn, or his attempts to fire Mueller himself, among other events.",0.0
"Trump's campaign manager Brad Parscale called the lawsuit ""frivolous"" and said the campaign will fight back aggressively, potentially using the discovery process to explore DNC records.",0.5
Dowd was replaced last week by former New York City Mayor Rudy Giuliani.,0.0
"And if Trump was woefully ill-informed about the Iran deal then, his views did not emerge from a vacuum.",0.0
"""These memos are significant for both what is in them and what is not,"" said a statement from Judiciary Chairman Bob Goodlatte, R-Va., Oversight Chairman Trey Gowdy, R-S.C., and Intelligence Chairman Devin Nunes, R-Calif.More:A minute-by-minute guide to USA TODAY's exclusive interview with James ComeyThe Bubble: Conservatives and liberals agree James Comey's book didn't do him any favorsRelated:James Comey on Trump: He tweets at me 'like the breakup he can’t get over'""Former Director Comey's memos show the President made clear he wanted allegations of collusion, coordination, and conspiracy between his campaign and Russia fully investigated,"" the chairmen said.",0.5
Xinhua News Agency via Getty ImagesTrump confirmed the reports in a tweet Wednesday morning.,0.0
"Rep. Elijah E. Cummings of Maryland, the senior Democrat on the House Committee on Oversight and Government Reform, said late Thursday that Comey's memos ""provide strong corroborating evidence of everything he said about President Trump — that the President wanted his personal loyalty, that he wanted to end the Russia investigation, and that he wanted Michael Flynn to walk.""",0.5
"Some migrants received counseling to assess the merits of their cases, and groups of the migrants with their children playing nearby were told how asylum works.",0.75
"Campaigners have previously said Trump would face the biggest rally “ever seen”, should he come to the UK.",0.0
"Trump lawyer Jay Sekulow declined to comment to The Associated Press on Monday night, as did White House lawyer Ty Cobb.",0.5
"“What did you know about phone calls that Mr. Flynn made with the Russian ambassador, Sergey I. Kislyak, in late December 2016?” reads one question.",0.5
The White House is also dispatching a delegation of top officials to Beijing this week to try to soothe tensions in its trade battle there.,0.25
"We are a very welcoming country but just like your own house, we expect everyone to enter through our front door, and answer questions honestly.""",0.75
"Because Trump's visit will not be a state one, it means he is unlikely to meet Queen Elizabeth II, visit Buckingham Palace or take part in other official ceremonies.",0.5
"A working visit does not include the pomp, but still features most of the rest, in a more flexible way.",0.25
"“Rather than agreeing to disarm, Mr. Kim is saying he is willing to engage in a process, headed toward an ambiguous goal.”The Times reported Tuesday that Kim was preparing to formally announce such plans during his upcoming meeting on April 27 with South Korean President Moon Jae-in.",0.0
North Korean leader Kim Jong Un announced he will suspend nuclear and long-range missile tests and plans to close a nuclear test site.,0.5
"Kudlow said the U.S. re-review of TPP negotiations is in the ""pre-preliminary stages,"" and ""I can't say what we'll do; it's way too early.""",0.5
"CIA Director Mike Pompeo met with North Korean dictator Kim Jong Un over Easter weekend in an effort to lay the groundwork for a summit between Kim and President Trump, Fox News has confirmed.",0.75
This is a problem for the world.”,1.0
"The redacted and declassified memos — running 15 pages in total, and sent to Congress from the Justice Department on Thursday night — detail a series of phone calls and encounters between the two men in the months leading up to Mr. Comey’s firing.",0.25
"North Korean dictator Kim Jong Un’s surprise announcement that his nation will suspend tests of nuclear weapons and missiles and close its nuclear testing site sounds like a momentous victory for the U.S. It’s not – at least, not yet.",0.75
"That deal, the outlines of which were previously announced, requires South Korea to limit exports to the U.S. in exchange for an exemption from tariffs.",0.5
German Chancellor Angela Merkel said in a statement Sunday that she discussed the issue with French President Emmanuel Macron and British Prime Minister Theresa May after returning from a White House visit Friday.,0.75
"The prime minister's office confirmed that the two leaders would meet one-on-one, but did not elaborate on their expected agenda, saying only that ""further details would be set out in due course.""",0.5
And plans are underway for the first-ever meeting between U.S. and North Korean leaders in coming weeks.,0.75
"“We have to push back against this administration,” demonstrator Laiken Jordahl, a borderlands campaigner for the nonprofit Center for Biological Diversity, told HuffPost.",0.0
"Unfortunately for them, ending the practice is not currently possible under U.S. law.",0.0
The North Korean leader will meet on Friday in the week ahead with South Korean President Moon Jae-in.,0.75
"But they also touch on the president’s businesses; any discussions with his longtime personal lawyer, Michael D. Cohen, about a Moscow real estate deal; whether the president knew of any attempt by Mr. Trump’s son-in-law, Jared Kushner, to set up a back channel to Russia during the transition; any contacts he had with Roger J.",0.25
One participant said people threw eggs at the group.,0.5
"The Post noted that suing Russia presents legal challenges, since other nations have immunity from most U.S. lawsuits.",1.0
"“Our president has betrayed Israel,” Rubio said at a March 5, 2016 rally in Florida.",0.0
"Mr. Trump alluded to Mr. Pompeo’s mission when he said on Tuesday afternoon that the United States was in direct talks with North Korea at “extremely high levels,” and that the White House was looking at five sites for a potential meeting of the two leaders.",0.25
"Foremost among those opposing President Trump’s visit is London Mayor Sadiq Khan, a self-confessed “big fan” of Hillary Clinton, who has talked up the potential for protests on several occasions and added his own words against President Trump.",1.0
"The DNC argues that the cyberattack undermined its ability to communicate with voters, collect donations and operate effectively as its employees faced personal harassment and death threats.",1.0
"Any move by the United States to impose tariffs on Canadian steel and aluminum would be a “very bad idea” guaranteed to disrupt trade between the two countries, Canadian Prime Minister Justin Trudeau said on Monday.",0.0
"WASHINGTON — President Trump vowed Tuesday to look for common ground with his French counterpart in dealing with Iran but made no commitment to stick with the nuclear agreement he described as ""insane"" and ""ridiculous.""",0.5
"In Friendship Park, Olimpia Blanco, a 23-year-old immigrant from Mexico who lives in Los Angeles, carried a sign reading, “queer and trans solidarity.""",0.5
“That’s not a violation of immigration law.,1.0
The French president has openly criticized Trump's protectionist moves in recent weeks and wants Washington to exempt European nations from U.S. steel and aluminum tariffs aimed mainly at China.,0.5
"That’s actual cash, barrels of cash.",0.0
He said: “He will definitely be coming to London.”Reports suggest Trump will meet the Queen during the visit.,0.0
But experts are skeptical that the country would easily give up its nuclear weapon program.,0.0
"The Democratic National Committee is suing the Russian government, the Trump campaign, and WikiLeaks for allegedly disrupting the 2016 campaign, in what appears to be a desperate attempt to keep a collusion narrative going ahead of November mid-term elections.",1.0
"""I am going to have an in-depth discussion with Donald,"" Abe said before their initial meeting.",0.5
That litigation is still in progress.,0.25
“You would have expected [Trump] to have been briefed by intelligence officials exactly who was headed this way.,0.0
"""I am not saying what I am doing, (but) it's a horrible agreement.""",0.5
A petition signed by more than 1.8 million people last year urging the British government to cancel any state visit triggered a debate in Parliament.,0.5
Trump is working with South Korean President Moon Jae-in ahead of the US leader’s expected summit with North Korea’s Kim Jong Un in the coming weeks.,1.0
"Also named as defendants were Donald Trump Jr., Trump associate Roger Stone and Trump’s son-in-law, Jared Kushner.",0.0
But hundreds of participants in the caravan made their way to the U.S.-Mexico border on Sunday anyway.,0.0
"""The memos also made clear the 'cloud' President Trump wanted lifted was not the Russian interference in the 2016 election cloud, rather it was the salacious, unsubstantiated allegations related to personal conduct leveled in the dossier.""",0.5
"""As far as Syria is concerned, I would love to get out.",0.5
Carlos Barria / ReutersDowning Street confirmed on Thursday that Theresa May would hold bi-lateral talks with Trump and that further details will be “set out in due course”.,0.0
"The Trump family own a hotel and golf course near Aberdeen, Scotland.",0.5
"But for Republicans running for president in 2015 and early 2016, the correct position on the Iran deal was simple: oppose it, the more vociferously, the better.",0.0
"And we know, at least according to one report, that Kim has at least a crude capability to see his warheads survive the massive heat and wind shears to rain down atomic terror on his enemies.",0.75
"Despite the president’s tough stance on trade, many of his advisers are leery of initiating trade clashes that could destabilize stock markets and put other political goals at risk, like updating the North American Free Trade Agreement.",0.25
The two leaders also said that containing Iran was the key to lasting peace in Syria.,0.5
North Korea previously pledged on two occasions that it would abandon its nuclear programs.,0.5
"Mr. Trump seized on the memos in a Twitter message posted late Thursday to repeat what has become a constant refrain, that there was “NO COLLUSION and NO OBSTRUCTION.”",0.25
He told LBC radio on Friday: “He’s very thick-skinned.,0.0
"Two years later and still bashing the agreement, Trump is now on track to effectively end it next month ― with an unintended possible consequence of triggering a resumption of the Iranian nuclear program.",0.0
"“The President brought up the ‘Golden Showers thing’ and said it really bothered [him] if his wife had any doubt about it,” Comey recounts in one memo, dated Feb. 8, 2017.",0.0
"It was initially planned that President Trump’s first visit to the UK would be a full state visit, with all the pomp and pageantry that entails, however the trip was postponed and finally apparently ditched when talk of a working visit became prominent instead.",1.0
Perfecting all these things could have very big results months or years down the line if Kim decides to change his mind and begin missile testing again.,0.75
"“With the Democrats’ conspiracy theories against the President’s campaign evaporating as quickly as the failing DNC’s fundraising, they’ve sunk to a new low to raise money, especially among small donors who have abandoned them.”Trump has strongly – and repeatedly – denied colluding with the Russians.",0.75
"Donald Trump's ties to Russia go back 30 yearsThe cyberattack created chaos throughout the campaign for Democrats, deepening divisions within the party.",0.5
"At that same Feb. 8 meeting, which Comey also described in an interview with USA TODAY, Comey also recounted having seriously crossed Trump when he challenged the president's comments to Fox News that Russia and America were similar in that both harbored ""killers.""",0.5
The confrontation stems from the president's decision in March to slap tariffs of 25 percent on imported steel and 10 percent on imported aluminum.,0.75
"The Korean Central News Agency said that the country was halting nuclear tests and intercontinental ballistic missile launches as of that day, according to The Associated Press.",0.0
Now Kim is scheduled to meet with South Korean President Moon Jae-in at a summit in the Demilitarized Zone next Friday.,0.0
The Trump administration has relied on a 1962 law that allows countries to impose trade restrictions for national security purposes.,0.5
"“I strongly doubt [Trump] understands or is even aware of the most straightforward parts of the agreement.” - Richard Nephew, former State Department officialBut even as GOP presidential candidates lambasted the deal, Republican foreign policy leaders on Capitol Hill understood that an international agreement that put the Iranian nuclear program on hold through at least 2025 was better than no deal at all.",0.0
"The scandal forced the DNC's chairwoman at the time, Rep. Debbie Wasserman Schultz of Florida, to step down from her post.",0.5
CIA Director Mike Pompeo met in secret with Kim Jong Un over the Easter weekend.,0.0
"""This is a terrible deal,"" Netanyahu said.",0.5
The president is expected to make a decision on the future of the Obama-era program on May 12.,0.75
"South Korea made up the largest share, shipping about 13 percent of U.S. imports, according to an American Iron and Steel Institute analysis of government data.",0.75
"The administration, which granted temporary exemptions to a handful of countries in March, said it had reached initial agreements with Argentina, Australia and Brazil that would allow them to avoid the tariffs, at least for now.",0.25
“The Iran deal is a terrible deal.,0.0
"KCNA KCNA / ReutersNorth Korea will suspend its nuclear and missile tests, North Korean state media reported Saturday morning local time.",0.0
It says representatives of the three groups remained in contact with each other as the cyberattack was being carried out.,0.5
"The Iranians warned that if the United States withdrew from the deal, they would restart their efforts to develop nuclear weapons.",1.0
"""The wonderful friendship we've developed is a testament to an enduring friendship that binds our two nations.""",0.75
The DNC sued former President Richard Nixon’s reelection committee for $1 million in damages for the bungled burglary at the Democratic headquarters in the Watergate building.,0.75
"It’s basically: ‘Whatever Trump says goes, and that’s fine with us.’”",0.0
"After traveling 2,500 miles through Mexico, about 200 migrants from Central America prepared to walk together as a group Sunday and present themselves to U.S. border officers at the San Ysidro port of entry near San Diego.",0.5
"The Korean Central News Agency said the nation would freeze its nuclear tests and long-range missiles, specifically intercontinental ballistic missiles on April 21.",0.5
It has been claimed one of the reasons for the delay in the visit is the threat of protests against the President should he visit London.,1.0
"And crossing through a legal port of entry to ask for asylum, as the caravan’s members plan to do, doesn’t expose them to prosecution, as Sessions contends.",0.0
"Mueller’s list of questions also includes some involving Cohen’s business deals in Moscow, according to the Times.",0.0
"“We are a very welcoming country but just like your own house, we expect everyone to enter through our front door, and answer questions honestly,” Scott said.",1.0
"Through multiple meetings, emails, and other communications, these Russian agents made clear that their government supported Trump and was prepared to use stolen emails and other information to damage his opponent and the Democratic Party.”Gates and Manafort have both been charged in special counsel Robert Mueller’s investigation into Russian interference in the 2016 election.",0.75
"Migrants who don’t pass credible-fear interviews, the first hurdle to applying for asylum, risk being quickly deported.",0.5
But administration shakeups in the past two months have brought interventionists like John Bolton and Mike Pompeo aboard.,0.0
"“Nobody knew that health care could be so complicated,” he said in February 2017.",0.0
Details of Summit are being worked out now.,0.75
"Calling it an “all-out assault on our democracy,” the Democratic National Committee filed the civil suit in federal district court in Manhattan.",0.75
"Also, any lifting of the international maximum pressure campaign on North Korea must be contingent on Kim making measured and definable progress on giving up his nukes.",0.75
"In response to a question by Jordan Fabian of The Hill, President Trump said that he had watched some of Netanyahu’s presentation, and implied that he found it convincing, but would not yet announce his plans — though he said he was open to re-negotiating the deal.",1.0
"Last month, the government in Seoul said it had made concessions to secure a revised trade deal with Washington and escape its steel duties.",1.0
"""[Trump] said it would be great if that could get out and several times asked me to find a way to get that out.""",0.75
"In one instance, Comey describes Trump asking him to discuss then-national security adviser Michael Flynn in “private,” prompting Comey to reply that “it was important that communications about any particular case go through that channel to protect us and to protect the WH from any accusations of improper influence.”A memo from late January of last year, shortly after Trump’s inauguration, also referenced the president’s widely-reported demand for loyalty.",0.0
"""In a few days time, President Trump will make his decision.",0.5
"President Trump will travel to the United Kingdom in July, the White House confirmed Thursday, where he will meet with Prime Minister Theresa May for bilateral talks.",0.75
"“Former Director Comey leaked at least one of these memos for the stated purpose of spurring the appointment of Special Counsel, yet he took no steps to spur the appointment of Special Counsel when he had significant concerns about the objectivity of the Department of Justice under Attorney General Loretta Lynch,” the statement read.",1.0
"Left-wing commentator Owen Jones, who has been vocal in his criticism of the US President, said he would be leading the protests.",0.0
"The Times noted that the back and forth led to Mueller providing his ideal list to Trump’s former lead lawyer in the Russia inquiry, John Dowd, in March.",0.0
That’s a part of immigration law.”The group marching toward the border Sunday is expected to be the largest to approach border officials and demonstrators arrived at both sides of the border fence Sunday in support of the caravan.,1.0
"The EU and others had been asked to spell out what limits they could accept on the amount of steel they export to the United States, how they would address the issue of excess production of steel and aluminum and how they would support the U.S. before international bodies like the World Trade Organization.",0.75
Kim might not need to conduct many more missile or nuclear tests to know he can hit targets in the U.S. homeland.,0.75
"The $1.7 billion the United States gave to Iran was money it held in U.S. banks at the time of the 1979 revolution, plus accrued interest, which had been frozen there by U.S. sanctions for the next three and a half decades.",0.0
South Korea earned its permanent exemption from steel tariffs by agreeing to quotas that will cut its steel shipments by about 30 percent from 2017 levels.,0.0
He will hold bilateral talks with the Prime Minister during his visit.,0.0
"The administration echoed the claims made by Prime Minister Benjamin Netanyahu on Monday in a dramatic PowerPoint presentation, suggesting he had coordinated it with the White House to set the stage for President Trump’s decision about whether to rip up the agreement negotiated by his predecessor, Barack Obama.",0.25
"Look forward to our Summit.""",0.5
"Both countries, engaged in a war for over 60 years, used the event as an opportunity to re-establish dialogue.",0.0
"President Trump’s decision puts off a move that could have enraged key American allies at a delicate moment, as the United States heads toward tricky negotiations with North Korea and is considering abandoning the Iran nuclear deal over the objections of European Union leaders.",0.25
Ross is set to discuss the issue Monday with EU Trade Commissioner Cecilia Malmstrom.,0.75
"Since Kim last tested an ICBM – or any missile – in November, he has had months of lab research time to perfect even more of his nuclear weapons arsenal and missiles.",0.75
She encouraged asylum-seekers to stay in Mexico.,0.0
Sanctuary for all!” as they marched along the beach toward the port of entry.,0.0
But the announcement has also revealed how some senior British politicians have changed their attitudes towards Trump.,0.0
"He said ""half a ton"" of evidence proves Iran has not been faithful.",0.5
"The open-ended queries appear to be an attempt to penetrate the president’s thinking, to get at the motivation behind some of his most combative Twitter posts and to examine his relationships with his family and his closest advisers.",0.25
"He made no commitment, however, leaving it unclear whether he will pull out of the agreement by a May 12 deadline he has set to either “fix” the Iran agreement or walk away from it.",0.25
Trump ridiculed former Secretary of State John Kerry for not addressing other important issues in the Iran deal at the time of the agreement.,1.0
And he has denied having anything to do with such an effort.,0.5
Kim is also in negotiations to meet with President Trump.,0.5
"The Korean Central News Agency, which is North Korea's state media agency, made the announcement as the nation's reclusive leader is in ongoing peace talks with South Korean President Moon Jae-in.",0.5
"We have the same ideas, the same ideals,” he said before turning to speak to May directly.",0.75
"Hosting President Emmanuel Macron of France at the White House, Mr. Trump again assailed the agreement made by the Obama administration as “insane” and “ridiculous,” but said he could agree to “a new deal” negotiated by American and European officials if it was strong enough.",0.25
"Trump said officials are reviewing ""five locations"" as possible meeting sites, but he did not name them.",0.5
All he has to do is give an order and North Korea can resume testing nuclear weapons and missiles again.,0.75
"Officials also announced agreements in principle with Argentina, Australia and Brazil to allow those countries to avoid tariffs for longer.",0.5
Trump did this twice since taking office but made it clear he was unhappy about not being able to fulfill his campaign promise.,0.0
"The Times obtained a list of the questions, which range from Trump’s motivations for firing FBI Director James Comey a year ago to contacts Trump’s campaign had with Russians.",0.5
"North Korean leader Kim Jong Un, his wife Ri Sol Ju, Chinese President Xi Jinping and his wife Peng Liyuan in an undated photo released by North Korea's Korean Central News Agency on March 28, 2018.",0.0
"Whether Trump understood that during the campaign, or even if he understands it now, is not clear.",0.0
President Trump warned Iran’s leaders Tuesday that if Iran “threatens” the U.S. “they will pay a price like no country has ever paid.”He also stood by his criticism of the Obama-era nuclear pact as visiting French President Emmanuel Macron lobbied him to preserve it.,0.75
"Trade is another Japanese concern; Abe's government fears that Trump's ""America First"" policy will reduce trade between the two nations, or at least make it more costly.",0.5
"""In several of these incidents, children as young as 4-years-old, and in one case a pregnant female, were detected entering the United States illegally through a dark, treacherous canyon that is notorious for human and drug smuggling.",0.75
"Kim’s announcement Saturday (local time) may simply be a ploy to ensure President Trump meets with Kim in the coming weeks, conferring international prestige on the dictator and paving the way for the lifting of international economic sanctions crippling his impoverished nation.",0.75
"The president hinted that “direct talks at very high levels” had already taken place with North Korea, while hosting Japanese Prime Minister Shinzo Abe at his Mar-a-Lago club in Florida.",1.0
"Jose Cazares, 31, said he faced death threats in Honduras because a gang member suspected of killing the mother of his children learned one of Cazares' sons reported the matter to the authorities.",0.75
"“If Mueller were fired, they could continue with this,” Ackerman said of the Democratic Party.",0.5
"“If a guy is threatening to cut your throat, don’t buy him a knife,” South Carolina Sen. Lindsey Graham said at a Feb. 10, 2016 town hall.",0.0
The people whom Nielsen accuses of “coaching” the caravan’s members are lawyers and immigrant rights advocates counseling migrants about the process for claiming asylum.,0.0
"Trump’s legal team, meanwhile, is expanding with the addition of former federal prosecutor and New York mayor Rudy Giuliani, who is vowing to seek a swift resolution to the special counsel probe.",0.75
Both times it backtracked.,0.5
"This summit would be only the third meeting of its kind between leaders of the two Koreas, according to The Guardian.",0.0
"Blanco said she was happy to see rainbow signs on the Mexican side of the border and a multi-colored kite whipping around in the sky read, “refugees welcome here.” She hoped the symbolism would be comforting to the gay and transgender migrants seeking safety.",0.5
He did little to soften that position Tuesday.,0.5
"Anything Obama did, therefore, was by definition bad and had to be undone quickly.",0.0
"More than two months later, on March 30, Comey wrote that Trump had called him and pressed the FBI director to make public that the president was not under investigation over contacts between Russian officials and members of his campaign.",0.75
"So the deal that was made was made on things that weren’t accurate, and we have a big problem with that.”",0.25
"And of critical importance, Kim gave no indication he plans to destroy his small but devastating nuclear arsenal and missiles that he has already developed – or his large conventional armed forces and armaments.",0.75
“Iran seems to be behind everything where there is a problem.,0.75
"The president, however, has since moved to distance himself from Cohen, saying on “Fox & Friends” last week that the lawyer handled only a “tiny, tiny little fraction” of his overall legal work.",0.0
"Kim's offer for a summit was initially conveyed to Trump by South Korea last month, and the president shocked many when it was announced that he had accepted.",0.75
"""Yes, I’m nervous,” said 18-year-old Karina Gomez from Nicaragua who traveled in the migrant caravan with her 44-year-old mother, Emilia Palacio.",0.5
"The president, who has long denied allegations of collusion, has repeatedly attacked the special counsel investigation this week and has vented angrily about renewed claims by James B. Comey, the former F.B.I.",0.25
We gave $1.8 billion in cash.,0.0
"“They do have my blessing to discuss the end of the war,"" Trump said after welcoming Japanese Prime Minister Shinzo Abe to his Mar-a-Lago estate for talks that center on trade as well as efforts to end North Korea's nuclear weapons program.",0.5
The questions also touch on the Russian meddling and whether the Trump campaign coordinated with the Kremlin in any way.,0.5
"At the same time, Mr. Trump signaled more optimism about brokering a nuclear accord with North Korea as he prepares for a summit meeting with its leader, Kim Jong-un, in May or early June.",0.25
"DNC Chairman Tom Perez said in a statement: “During the 2016 presidential campaign, Russia launched an all-out assault on our democracy, and it found a willing and active partner in Donald Trump’s campaign.”“This constituted an act of unprecedented treachery: the campaign of a nominee for President of the United States in league with a hostile foreign power to bolster its own chance to win the presidency,” he said.",1.0
"He said Iran has always planned ""at the highest levels"" to continue to work on the program.",0.5
Iran has denied ever seeking nuclear weapons.,0.5
The testing site – a series of carefully crafted deep underground tunnels that took time to construct – is not a sophisticated lab.,0.75
"Tens of thousands of secret files and other evidence proves the 2015 Iran nuclear deal is ""based on lies and Iranian deception"" and should be thrown out, Israeli Prime Minister Benjamin Netanyahu said Monday.",0.5
“What consideration and discussions did you have regarding terminating the special counsel in June of 2017?” another asks.,0.0
"""When Donald Trump arrives on these shores, we and thousands of our supporters will very definitely be making our voices heard,"" said Kate Allen, the U.K. director of Amnesty International, a London-headquartered humanitarian organization.",0.5
"""The memos also show former Director Comey never wrote that he felt obstructed or threatened,"" the Republican congressmen wrote.",0.5
"In September, Kim also tested a hydrogen bomb – the most destructive of all nuclear weapons.",0.75
"Mike Huckabee went even further, essentially accusing Obama of enabling the eventual genocide of Israelis.",0.0
"Homeland Security Secretary Kirstjen Nielsen chipped in with a similarly aggressive but toothless statement last Wednesday, saying the department was “monitoring” the caravan’s movements.",0.0
"""That's what good attorneys are for.""",0.75
"The lawyers want to resolve the investigation as quickly as possible, but there’s no agreement on how to do that.",0.5
"Over the crashing of waves on the shore, they banged drums and chanted phrases like, “undocumented, unafraid!”Many of them had spent the past week walking from Los Angeles to San Diego as part of the March Without Borders.",0.5
“What efforts were made to reach out to Mr. Flynn about seeking immunity or possible pardon?” reads one of the queries supplied to the Times by an unnamed official separate from the president’s legal team.,0.0
“We will enforce the immigration laws as set forth by Congress.,0.0
"KCNA/ReutersTrump told reporters on Tuesday that five locations were being considered for the summit, but that none of them were in the United States, according to CNN.",0.0
"The White House said in an official statement Monday that ""this information provides new and compelling details about Iran’s efforts to develop missile-deliverable nuclear weapons.""",0.5
Meeting went very smoothly and a good relationship was formed.,0.75
The secretary of homeland security issued a statement likening the caravan’s organizers to “smugglers” and the attorney general threatened to prosecute them.,0.0
She fled for reasons she declined to discuss.,0.75
"At this point, Kim has given away absolutely nothing.",0.75
"And he has been in close touch with the director of South Korea’s National Intelligence Service, Suh Hoon, who American officials said brokered Mr. Kim’s invitation to Mr. Trump.",0.25
"Trump, who welcomed Japanese Prime Minister Shinzo Abe to his Florida resort Tuesday, said five locations for the potential summit are under consideration.",0.75
“Iran lied on the front end.,0.25
"Although Mueller’s team has indicated to Trump’s lawyers that he’s not considered a target, investigators remain interested in whether the president’s actions constitute obstruction of justice and want to interview him about several episodes in office.",0.5
"“I’m optimistic that the United States government can set the conditions for that appropriately,” Pompeo told the Senate Foreign Relations Committee during his confirmation hearing last week, noting that such talks could achieve an outcome “America and the world so desperately need.”The tension between the U.S. and North Korea has thawed somewhat in recent months after Pyongyang signaled its willingness to negotiate with the United States and South Korea.",0.0
"Having an American sponsor might improve migrants chances of being released from detention while pursuing asylum in the U.S., she said.",0.5
"President Trump was considering whether to permanently exempt the EU and Mexico, Canada, Australia, Argentina and Brazil from steel and aluminum tariffs that his administration imposed last month.",0.75
"Trump has already ignored U.S. allies on tariffs and the Paris climate agreement because he believes those issues are important to his loyal supporters, even as his popularity has plummeted among everybody else, according to those close to him.",0.0
"In one question obtained by the Times, Mueller asks what Trump knew about campaign staff, including his former campaign chairman Paul Manafort, reaching out to Moscow.",0.5
"The deal’s other signatories include France, the United Kingdom and Germany, as well as the European Union, Russia and China.",0.0
"President Donald Trump commented on the public release of the memos by former FBI director James Comey, asserting that they proved that he leaked classified information.",1.0
The deal was achieved by Obama.,0.0
"“They’re using the excuse of capacity to keep people from coming,” said Nicole Ramos, an attorney with the nonprofit group Al Otro Lado, who has provided legal services to the migrants traveling with the caravan.",0.0
lawsuit and the group of people known to be under investigation by Mr. Mueller.,0.25
Japanese officials are worried that Trump may use his meeting with Kim to strike a deal to destroy only inter-continental missiles that could reach the United States.,0.5
The 25 percent tariffs on steel and 10 percent on aluminum were set to go into effect on Tuesday and had set off a global scramble by nations trying to secure permanent exemptions.,0.25
"""The conspiracy constituted an act of previously unimaginable treachery: the campaign of the presidential nominee of a major party in league with a hostile foreign power to bolster its own chance to win the Presidency,"" the suit states.",0.75
"In January this year, Trump nixed a February visit to the U.K. to open the U.S. Embassy, reportedly due to the cost of the building.",0.75
"""We'll either have a very good meeting or we won't have a good meeting,"" Trump told reporters.",0.75
"Trump added that ""it is truly fitting that we are holding our first official state visit with the leader of America's oldest ally, the proud nation of France.""",0.75
"""This constituted an act of unprecedented treachery: the campaign of a nominee for President of the United States in league with a hostile foreign power to bolster its own chance to win the presidency,"" DNC Chair Tom Perez said in a statement Friday.",0.5
"Trump announced on March 13 his decision to fire Rex Tillerson and replace him with Pompeo, but the CIA director is still waiting for a confirmation vote from the Senate.",1.0
"Currently, there are 28,500 U.S. troops in South Korea, a move that followed 1950-53 Korean War that ended with an armistice and not a peace treaty.",0.5
"Supporters of Sen. Bernie Sanders, a Vermont independent who ran in the Democratic presidential primary, were furious over emails that suggested DNC officials were hostile toward his campaign and favored Clinton.",0.5
"WASHINGTON — The Trump administration on Tuesday embraced Israel’s claims that Iran entered a nuclear deal with the world’s major powers under false pretenses, a stark divergence from its European allies, who said the disclosures broke little new ground and reinforced, rather than weakened, the case for the 2015 deal.",0.25
"Together, we will build new strong multilateralism that defends democracy in the fate of ill winds.""",0.75
"Macron gave remarks following the president's, which were delivered in French with an English translation.",0.75
"A state visit to the U.K. was proposed in January 2017 when May visited the White House, but the resulting controversy and threat of mass protests from left-wing activists appeared to put such a visit on ice.",0.75
"Kim may simply be trying to show signs that he is willing to make major concessions to have better relations with the United States, South Korea and Japan, along with the international community.",0.75
Trump justified the action by saying it was needed to protect American metal producers from unfair competition and bolster national security.,0.75
"— Donald J. Trump ( ) March 28, 2018Pyongyang has made significant advancements in its nuclear and missile development programs since Trump took office last year.",0.0
"They have promised a stern, swift response.",0.75
He must give verifiable proof that he is getting rid of his atomic arsenal to see economic sanctions lifted.,0.75
"That meant the steel tariff covered just 30 percent of all imports, according to Oxford Economics.",0.75
That will likely reduce steel shipments from those countries over time.,0.75
"U.S. President Donald Trump has long criticized the 2015 agreement, under which world powers lifted economic sanctions on Iran in return for curbs to its nuclear program.",0.0
"On a cement platform overlooking the beach and the border fence beyond, four young couples exchanged vows in a hasty marriage ceremony.",0.5
"About 80 U.S. families have also offered to sponsor migrants seeking asylum, said Heather Cronk, co-director of Showing Up For Racial Justice, a group that supports racial-justice issues.",0.5
"“The deal was made on a completely false pretense,” the White House press secretary, Sarah Huckabee Sanders, said at her daily briefing.",0.25
The EU has insisted it will not negotiate without first obtaining a permanent exemption.,1.0
"One of the officials said the U.S. trade representative has been overseeing the process for all of the countries except for the European Union, whose tariffs are being evaluated by the Commerce Department.",0.75
"“In telling the story, the President pointed his [fingers] at his head and said ‘the guy has serious judgment issues,’” Comey wrote.",0.0
