text,label
"Uh, can't understand it...only thing uh can do is defend em and give encouragement to these type of behaviour..its not the issue of they show on screen we have seen this before the issue is they gave this an heroic look and making boys think they can also do this. And look cool..",0
**I stopped watching bollywood movies after watching gangs of wasseypur**,0
Ayushman khurana after watching this video..... Mogambo Khus hua 😂😂😂😂,0
 Thakur Actually pratik is one of the few critics whom we can trust and he is leading the Bollywood industry and audience in a good direction.,0
Please arrest her immediately,0
Awsome understanding and review 👍,0
This film is only about couple who passionate about love don't know what has happened to society.,0
show her article on afzal guru hanging,0
Gre8 iam waiting for this honesty... 👌,0
There is nothing like toxic masculinity... Its all masculinity,0
Am i the only one who haven't watched kabir singh?Although i have watched arjun reddy.,0
I can see Andh Bhakt here.. Keep it up.. 😂,0
Wht will u debate pathare,0
"Atleast now, we get to expose them in pubhlic. Just a few years ago, we couldn't even speak out about the lies, half truths, twisted facts and injustices!! This is an improvement and we will keep getting better!",0
Modi should ban movie 😅,0
 SHARMA i jst said tht🙄 My point wass tht shewtabh sir didnt mention shahid or his acting he was jst talking about tht character which the writers created....,0
Very nice video bro. 🤣🤣🤣,0
Not sure why this lady is not getting arrested for misleading people...time to ensure that Democracy does not mean people like her can blatantly lie or instigate violence. By the way just a suggestion Mr.Goswami...would appreciate the debate to go with less shouting and people speaking over each other as it becomes difficult for a viewer to catch the real point of view. You are the best and hopeful am sure you know how to solve this issue...thanks,0
T series and Indian is really gay,1
These liberals are destroying creative storytelling and imposing their hypocrpt ideology,0
high time we indians expose this gang again and again call their lies by facts,0
The best youtuber ever.,0
 Kumar calling a particular character poorly written doesn't make one FAR left . Her character is laughable regardless of gender,0
[15:25]( ?v=N_ZMfQMZos0&t=15m25s) I can't stop laughing 🤣🤣 🤣,0
Feel sorry for boys.... 😢😢😢😢😢😢,0
"Why are we running behind the West. Although I'm neutral on homosexuality I find it so sad, it makes me so sad to see my people say accepting homosexuality takes them towards development and modernity. We should not try so hard to fit in the west. We are Indian, we should stand back to our own culture. P.S we are ex British colony so my education was always of English so I prefer to write in English.",1
I have watched only the Telugu version Arjun Ready. Here we loved the acting of the hero as an ANGRY YOUNG MAN. I don't think he has no value for his friends. Yeah he disrespects them. But they too know him for a very long time and his friend wants to help him cause his friend wants the Hero to have a better life. Not just a dummy character like in other Bollywood movies. It's the bonding between the friends.,0
"Bro I would like to say one thing ki is movie me koi problem nai hai except drink and smoke jo ki he youngsters boy possible, isko follow krskte hai kyu , kyuki uska best actor in this movie krrha hai. And one more thing in 4 more shots series me bhi I really object the character of girl journalist who usually do regular random sex. Bro hm SB ek jses nai hai feminist type. But what ever things r not right whether it is done by actor or actress give bad posters in social life, will never appreciated.",0
What are you doing in USA?Come back to the motherland and enjoy Modiji's golden rule.,0
I think you are one of the most honest youtubers on the platform. Respect! 🙏,0
After so long. Finally satisfied with the Analysis of this shit movie. All this time these all thoughts were shouting in my head. The two parties both Radical male and female feminists had shit on this topic so much but didn't give any clear picture and impact. You earned my respect bro,0
Preeti is the Ideal woman according to every Kabir Singh out there. No wonder that dumb director wrote her that way. Then he's surprised why feminists are pissed!,0
Ranu is a bad girl 👍👍😸😆😂,0
I love ur reviews ....but I feel u r biased about kabir singh ..... Its has many things ehich r unacceptable though u haven't highlighted it sir ...,0
Lezion firzt okey so fake accent 😂😂😂😂,0
"All the libtard reviews are like... ""No woman should watch the movie"" ""No one should like the movie"" ""If anyone likes the movie they are a terrible person"" 🤦 Even if they are not outrightly saying those statements that is exactly what they are implying... They don't care about the 10s of thousands of women who come out of the theaters saying they loved the movie...🤷 Because they are wrong and only the liberal feminist point of view is the absolute truth...🤮",0
"bhai i am a bengali, i understand some hindi...any way to add English subtitles?",0
" प्रचेता no you are not alien, everyone is different in one way or the other.",0
Thanks vai for this video,0
And i became an anti Feminist 😂✌🏻 The way Feminists attacked this movie made me MAD,0
I abandon to watch Bollywood movies since a year ago,0
"Well Done , Best Review and Explaination",0
"There just problem with the movie and where I think feminists are right , that how their love started , for ex... 1st kiss",0
Bhai types of girls series continue Karo...,0
"Sir, you are amazing ..",0
"Movie is just a director's individual story and view...... liberals or conservatives both bad...... Nice movie.... shahid acting best... Best director.... But don't be drug addict, alcoholic and anger.... watch movie but don't follow it......",0
proud of you!! And Proud to be a part of LGBTQA+ :),0
what if the movies says the normal story of any boy who was self destructive at a time but after self realisation he became responsible enough to bring her back and also understands all his reponsibilities towards family and friends people are not mature from thier childhood they evolve by the time just saying manipulation and potrayal in wrong way does matters or we can say the way we potray and see something depends on the individual,0
And I was about to watch it tonight😬,0
She is a dangerous element for our country'.kindly expose her.,1
"Bro you need to see some valuable content like - Tamasha,Rockstar,rockon nd many more",0
"She is telling kutta n billa for the people who are anti CAA ,Anti NCR, n anti NPR😄😄😄😄😄😄",0
Feminists are the next threat to our country,0
"Don't spew negativity no money no money, u yourself saying iam poor thats what the 90%indian mentality is all about.u spend money on film like saahoo and chanting no money... What the fuck, u have no idea where to spent money as u r student.. i would suggest freely be patient wait for the review and rating then go and watch...tosser",1
"Similarly liberals also should stop bashing everything else. It's a mutual coexistence. And to be true, liberals are hypocrites. We saw liberals silent during Sanju movie release, now with Kabir Singh they have problems. So really can't trust their motive",0
Let me watch the trailer today then I will decide to watch,0
I am agree with you.,0
"Wow bro, u describe all point clearly, ur vedios should watch critics who blam Kabir Singh. Great reviews 👌👍",0
 Dass This controversy is not even needed. It's a story about a fictional character and let's just simply appreciate the hardwork they have put into it. The character undergoes a proper development and it is shaped well and has been put wonderfully by Shahid Kapoor. It's a journey of a Man dealing with consequences of lost love. It does not actually 'promote' anything. It's simply a story and its better to see a fiction as a fiction. I personally love both his and Sucharita's review but like I loved Sucharita's review on Mard ko dard nahi hota and I hated his review about Kedarnath. There's always a difference in perspective. This movie doesn't deserve the controversy it has been thrown into.,0
Shwetabh brother have you watched the recent anime movie weathering with you which was released in India?,0
Lutyens go to hell But Baniya modi shah go to the center of the earth. They are disgrace to humanity. Gandi soch on hindu muslim of baniya modi shah,0
She needs some kind of Phyctric help.,0
Other than liberals and feminism the movie has lots of loopholes....if you don't agree comment back,0
"There is no action taken against woman, who file false 498a cases, so crime is the only option left for a sensible Men like him, who was looking for justice...",0
"Film rating should be 7.4/10 Now, coming to pros - 1) Shahid Kapoor's acting. 2) Kabir Singh character personification. 3) Songs Cons - 1) No need to say about scenes. 2) Kiara's acting 3) Alcoholic... Overall this was a nice movie and one of the best in 2019.",0
The same points can be levied on the video games cause violence debate which have been debunked by various studies. Effect of art on people is there but not in a significant way. Generally what happens is people relate to behaviors they already have in cinema and not that they get thier behavior from cinema. That's the issue. Not the other way around.,0
I love this video....love from Assam 😘 😘,0
I am 💯 agree with you BOLLYWOOD Is garbage piece of SHIT.,0
And yes I hate feminist being awara is their so called freedom,0
Love you bro and your thoughts ❤️❤️❤️❤️❤️.this guy deserves more subscriber,0
No one is more honest than this person. He is saving a generation. HIT A LIKE IF YOU LOVE AND RESPECT HIM.,0
It's not a chutiya movie.. Atleast the song were good😅😂😂 I love the song sin the movie. Story was shit though!!!,0
"Arnob you a corrupt man , fake and one of the biggest liar,,, are you a journalist or a business man faking every evening,,,",0
Peaks of Hypocrisy but why??🤔,0
I am a girl I don't like that VDO.. The dialogues of the it's not a great thing,0
WHAT A SHAME!! STOP PUTTING US IN THE WRONG LIGHT. WE WILL NEVER A KILL A WOMAN FOR LOVING A MAN. BASTARDS!,0
Filmy Deewane I totally agree,0
< _p0Nug3WrVQ7v7A>. Plzz Plzz subscribe .... asha kori kharap lagbena... and cinebap.. gd job.. grt fan of yours...,0
"Arnab is no longer the same anchor he used to be, before Republic TV. I don't like watching him anymore, very bias news anchor.",0
 Meena Bible is the only word of God in this world that changes lives...Bible has built the most developed countries of the west and has contributed to the progress in science and technology.... without Bible there would be no scientific development and progress... Geeta has contributed to the misery and hopelessness that India shoes... following geeta India has become a poor and non productive society... If India accepts the true God Yahweh(Jesus) of the Bible...India will be developed and prosperous...i mean all of them...not only few rich people but whole society will change....because only Jesus is the way to God the Father and he is way to heaven...and only Jesus give salvation and eternal life.,0
Wonderful videoooo I like it,0
Mind blowing video❤❤❤❤❤❤,0
Where is the review of kabir Singh..,0
Article 15 Tashkent file Mulk super 30 Uri Some decent movies...,0
Sir I have not started the video yet but I know you will be right and I also know what u are going to say so thank u for not caring about subs and likes but more about our beloved India Jai hind,0
I want top guys interested ppl call me 9502048332 and I work gay movies,0
Bhai article 15 best movie of year 2019,0
U said true bro This talk is to. Most of the fanpages on social media,0
 Pathan call me6393830912,0
We want banned of alcohol in West Bengal.,0
"Disliked n unsubscribed. Ohh wait, I wasn't subscribed.",0
 kishor where have you seen men being something else?,0
Love the way that boy was crying..haha,0
lesbian and gay...just fuck world...india go over smart fuck...india copy usa..and main devil usa...fuck World 😠,1
"Rubbish critical analysis, feminism is not about sexual, it's about gender equality in employment, society and home, nonsense. First u must understand the concept of feminism. Study sociology, bade aaye pata hai nhi kuch, bkwaas kar rahe ho, Kisi individual ka more than one physical relationship Ho, it's about personal thing , nothing to do with feminism, male chauvinist",1
That is not ranus fault that is her education fault,0
"No terrorism or any natural calamities would be needed to destroy the mankind.. If people will like, appreciate and idolize such characters, destruction will happen automatically eventually...",0
how can u talk for so much time and u looking just at the camera.. which means it's like talking to yourself..,0
Yes bro you ar right,0
I cannot understand how a government is sparing a antinational element Arundhati Roy ? Her this coment is enough to be prosecuted in NIA .,0
Couldn't agree more!!✌️✌️,0
I hate people who abuse Lgbt,0
vipul bisht forget about ramadhir.Sardar khan till the end of his life looked exactly like how he used to look back in [60s.No]( ) doubt the plot is masterpiece but that doesn't mean you will have to support the other logical aspect like a blind man.,0
"Kapil you do that in America,YOU will go-to detention camp,if you are Lucky you might end up in GITMO.",0
Completely agree with u Sir Sucharita pls see this video,0
" ThakurYou are just turning a blind eye on the real issue.Feminism now doesnt mean equal rights,now it's just a way to spread hate.check any recent event and while we are at it liberalism too has become just a word but what these liberals are doing is trying to break India",0
Wow 😍😍😍😍😍love is love ..... Because I'm gay I love sexuality and gender identity,0
Hyy love............,0
Very nice comments😫😫😫😫,0
" khan .. just beware of up police , otherwise hand wont be able to clean ur..",0
Why animals(other than humans) dont have these same sex attraction? backchodi hai ye...homo-lomo . huh!!!? my life my choice....mera bhi man karta hai GTA 5 jaise gun le kar nikal jaaun road pe.......INSAAN ki dimag ki bakwas hai ye,1
make a video on current political scenareo.. as u are finding reality in a movie then you must have your thoughts on real issue of india . Modi and Modi bhakti. i know u wont make video on this. and i know why u wont make it. i can understand.,0
Most of Bengalis(todays) are beiman. Ranumondal she has no any label actually origilnaly her status is beger(vikhari).,0
I'm a liberal and I don't do that. I'm tolerant towards everyone that's all,0
"I agree with a lot of what you said. But a lot of things didnt make any sense, like the way the love develops felt artificial and forced, and not organically. Really not about feminism or misogynist, the movie as such didnt make much sense.",0
funny starter of 377 😀😀,0
09777070288 IAm from Odisha state bhubaneswar iam specialist body Massagboy msg me on whatsapp and call me now for 7,0
Gay sex should be banned..........,0
What is the objective of this lady???,0
shwetabh needs to sleep,0
 Islam +96566418095 call me,0
Loved all song ❤️ Kabir Singh Rocked Who Loved Movie hit like here... I think first movie showing Love Story of a Doctor ❤️💙,0
 Kakade Dude joker sucked. Watch my review and open your damn eyes!!,0
How about joker!??? Please review it😇,0
I was literally waiting for this video from Shwetabh,0
Next sahid Kapoor another telugu remake Vijay devrakonda' movies DEAR COMRADE,0
How many of the viewers study feminism & masculinism instead of watching movies??,0
 Man and we have movies like palm d'or winner The lost weekend which has showed only the si gle side of alcholism and The master which has only singular themes of destruction. Both movies are made by world greatest director Billy Wilder and Paul Thomas Anderson.,0
Thank God for women like Deepika Bharadwaj that gives us some hope!,0
Illiterate mondon......,0
Good....u r showing the real world....exposing the feminists and liberals,0
I saw the film today with my friends....well said bro ..i really like the film...i will go again tommorrow...clmax ne mujhe rula dya...,0
"Dear youtube, Please develop some ways so that we can give more than one like to some videos..... I was in dire need of giving more than one like here ... because, this man made me think to sense and he leaves no stone unturned to expose the shallow and misinterpreted HEROISM ... !",0
Please see this sir.. < >,0
Her language is like pig sitting in gutters.,0
 Harish Bhandary She is a failed soft porn actress from the south,1
 Cena I'm your biggest fan Oh sorry you're fake!!🤣🤣🤣🤣🤣🤣🤣,0
It's just a movie. Far apart from the real Life.. that's it !!,0
Mone thaka kotha gulo kere nie bolle Mrinmoy da. Thank you,0
Great way to justify an unreal character as if he is your father,0
She love veere di vedding 😂,0
" Shrivastav True. But Film companion has more subscribers, more audience. If they put up such negative views on society it's better to oppose them.",0
I m thinking that u r reviewing a movie or just using it for poltical agenda.,0
"SHAYRI & WHATSAPP STATUS yes why not, give me your facebook",0
injustice gives the solution,0
Why the hell liberals and feminists have problem yaar? Hadd hai,0
Awesome explanation sir... Bigg fannn 😍😍😍😍,0
[7:10]( ?v=N_ZMfQMZos0&t=7m10s) That's today's girl mind,0
She can call herself...kung fu kutti!!!,1
"[0:20]( ?v=J2J5ssSP5yQ&t=0m20s) it's all right, there is no problem👍👍",0
"If Arundhati Roy is living in USA, then she should say the similar things about the actions taken by President Trump over there and see the reactions in the USA media about it rather than speaking such kind of foul words about the actions taken by the Modi government in India.",0
Would you like to review GANGS OF WASSEYPUR. Comment or like who want this.,0
Pratik bhai we are with u against liberals,0
" Garg you dont know anything about specific personality, stfu bitch",0
Yes his license cancelled for five years but is that enough for all his negligence,0
true review about film and fake librals too.. prateek sir.keep it up the same honesty.,0
Love your acting[#apu]( ?search_query=%23apu) biswas,0
Nice video..i love lgbt people,0
Best video I saw today 👍👍,0
Very sad n wrong image of gays are present here. U have never come across where gays sacrifice their pure emotions n love. Anyway u have good direction but taking wife life is not right. I expect from u to make some bold n open minded videos gays showing right image. God bless.,0
Homosexuality should be allowed in the army..... Bcz if a person wants to serve his country so it doesn't matter that which community or race or cast or sex he belongs.... Ya it matters that the person should focus on his duty only..... He should not do any unnatural action....,1
Arundhati is a traitor and a kutiyaa,1
"Well said sir ji about [#feminist]( ?search_query=%23feminist) , you are a true youtube , and a explainer 🙏🙏 .",0
Plz do on joker movie,0
Watch Gully Boy Shwetab Bhai ..... I bet you won't be disappointed,0
"Wow, finally a sane voice amongst the dimwitted imbeciles in the comment section, bravo!!",0
"Arnab, or people like Arundhati Roy are sponsored by enemies of India to keep India from making progress. People like her should not be given any importance and should be charged so that they are accountable for their seditious actions and speech.",0
STUPID CHANNEL......,0
Congress always has been crminial mindset,0
First of all homosexual is a demonic spirit ... And also it's against the rule of nature....,1
< -uek> . . Hello everyone🤗🤗🤗finally full song is out now on our channel☺☺😇😇 Plz share and don’t forget to Like it 👍🏼👍🏼👍🏼 and put it on your all social media platforms🙏🏼🙏🏼🙏🏼🙏🏼 Thank u all for ur love and support❣❣❣ Thank you everyone,0
"Madam Arundhati Roy go to Kapil Sharma show, insensible incompetence politics .",0
May be she is under the influence of CIA.....,0
When NPR ask your father name tell them king fu kutta this idiots clapping as well 😂😂😂,0
Hi guys .. need ur support .. I make YouTube videos .. I need ur help .. pls watch share and subscribe 🙏🏻🙏🏻🙏🏻 < >,0
Shwetabh Bhai JOKER(MASTERPIECE),0
He was not Womanizer. He was destroyed inside & very angry . When that girl having fiance & having sex with another boy then feminists don't have problem .,1
Homusexial is angaint the our [nature.So]( ) the result of that thing is negative...,1
"**We can 't allow to pollute our bravery environment of army to convert into a environment of coward and insane who can't face all that we face,they are not more like boys even not entirely girls and they Can't use their own power at right time to counter with difficulty**",1
"You are not wrong, you are just ignorant.",0
faltu movie totally illogical...promoting ragging culture as well,0
"Shwetabh, i would really like to hear your thoughts on joker. It will be really great if you come up with that.",0
"""We are a generation of men raised by women, i don't think a woman is the answer we need""\- Brad Pitt (Fight club) Feminists would be like ' how dare he say that, women are the lifesource of men & its disrespectful....[#metoo]( ?search_query=%23metoo) [#destroyManhood]( ?search_query=%23destroyManhood) [#daddy]( ?search_query=%23daddy)'s princess",0
Preeti's character is so hollow that it took her one hour into the movie show a single expression.,0
Your tshirt is awesome bro,0
Very well said bro. I am so shocked so many people liked this shitty film. Thankgod i didn't watched it in theatre.,0
Waited for this vedio because I didn't liked this vedio,0
Darun just super speech,0
[#Atriyabag]( ?search_query=%23Atriyabag) best video,0
Shadaa by Diljit Dosanjh Review Please 🙏 🙏,0
"She always has vested interest, she is never with our country",0
Call me for phn sex 7001807655,0
< > ⛅️ It's 17°C in Dhaka,0
It's rated not reated,0
thats right ekdam sai kiya isne,0
161 dislikes?? Really?,0
Damn....you guys are too....good... 💗💗💗💗💗💗 Good message... Love love,0
The moment i saw the trailer of the movie i knew i will not watch it.,0
"Ranga Bila Roy or So called Kutha the Arundhati Roy has to be arrested on the POTA act for spreading Wrong information and Mislead the People on the Census, which is a Maaaive Task taken by the Government",0
Hitesh Kumar Our country is full of feminists some of them hide there face in the mask of gender equality.,0
Yes u are right...but 90 % of men supports women without knowing anything about and these men do not know what are happening on men by women all over the country....,0
He proved himself to be real man.,0
Sometime u go in wrong direction from movie review.,0
Don't use inflated words.,0
Hypocrisy... is a disease,0
Photograph bruises and make a recording of video through camera on mobile phone and show it to policemen.,0
Bro i didn’t watch any part of toy story series yet but i m excited for toy story-4 so should i go for it or not??,0
"what!, his is not a shouting match?",0
Pratik bhai superb review I love the movie. This is an master piece I have watch this 3 time. I have to see this again an again,0
Best and well studied review bro...👍,0
"Every husband should show this video to their wife ""who are threatening to file a false case on their husband""",0
ভগবান আর ভূত বলে কিছু নেই রে পাগলা ! Imagine a doctor saved your life and then you praise your Imaginary friend you call God ! Think how insane it is ! Those who do this I suggest to them From now on whenever you took a disease you should only rely on thoughts and prayers. No need for medicines and Sciene. God is great ! He'll definitely help you without any human intervention in scientific ways !,0
Bhai Artical 15 Dekho. One of the great movie in 2019..,0
Lakshya chaudhari also said same ....,0
"Plz review ""article 15"" movie",0
ARNAB THE SLAVE OF MODI...,0
Next role of preeti Is for pratik..,0
 Bolta Hai thanks bro. But I don't want to watch a movie which glorifies alcohol abuse and toxic masculinity. The trailer itself creates anger in my mind. Better to skip it. Don't have anything against others who watch it.,0
"sir, please don't stop making video",0
My favorite video yrr,0
Sorry Bhai..But I never share your videos because the knowledge u give is precious..,0
bhai u r great love from bangladesh,0
Ayushman khurana is the only hope for bollywood,0
LARKI KA GALTI NHI HOTA ITS NT THT BUT THR R SOME THINGS THT WASN'T RIGHT,0
Like if you support kabir singh against these fake feminists.,0
Stop it u bootlicker of bjp... Bhainchod aur kitna chaaatogey tum log bjp ki... Arnab Goswami is the most dirtiest blot of India... Bhainchod... Shouting like a mad dog with four other dogs in ur show doesn't make u patriot.... Loudey u r just a pimp cum anchor.... U coward if u have guts then go out n take the interview of the students who r protesting.... Inviting four to five bhakts every night n vomits ur shits from ur mouth doesn't make u journalist,1
"I think we should not term them as ""FEMINISTS"" because feminists in the world history have made a lot of contributions in their feminism waves in the society.. Beacuse of which we are here right now. So, calling these creatures as ""feminists"" would be an insult and misuse of the word.. They are misusing the word for creating their own image and profit..",0
She must have a Pakistani father.,0
What a dedication for making review,0
India dont need thanos these kind of self destructive movies take out stupid people automatically😂😂,0
I Proud of my self i am Lesbian 🏳️‍🌈,0
I am lesbian.... N m proud on my self becoz my family loves me so much,0
"God bless the husband. What is the point of the courts, the law and the police if you are driven to this? Fuck the 498A. Is 498A for projecting the woman??? How?? Its gives the woman the legal right to abuse the man. Fuck such a law. Hang the law maker to put this 498A law into the legal system.",0
Thank you Bhai. At last you took up this issue I've been requesting u since the release of Arjun Reddy. Thank u very much. 👍👍👍,0
That grey shirt guy..looks like Rapist!!,1
yeah but some people take movies seriously and try to adapt to the character of the protagonist,0
Dude atleast trim properly,0
Arnab do some debate good for people,0
"Now, Please make a spoof on Adultery act.",0
It's good that you explained your point of view calmly and without using abuses.,0
Yes they know everything how to destroy India and make it 16 pieces. Medias support follow them.,0
Who the fuck disliked the video?,0
They will know in 2024 Elections when we vote for Modi Government in Majority.,0
Interesting how Lallantop is evolving. First it becomes subtly then openly anti BJP. Now the addition of Rajdeep has made it a cong & left mouthpiece.,0
All it takes is one Malayali woman to bring down the entire nation.,1
yes its a awesome film,0
I thought that only I was saying it is overrated,0
"dont blame her, she is in tripping mode",0
I agree with you. This is the first video of your's that I am watching and I completely agree with the hypocrisy of the ultra left liberal feminist (feminazis).,0
we need more men like you .,0
why dint u took pragya thakur's name. because of people having mentality like u my country is getting spolied,0
I went to watch the Punjabi movie Shadaa(Translation:Unmarried) at the time this movie [released.You]( ) can sense the enlightenment my mind has achieved. 🙃,0
What they were doing in the beginning of the video is very natural and cultural. This proves how pathetic and uneducated this country is. Grow up asswholes or simply ask britishers to come back and educate you . Stupid snake charmers,0
" ji12ewcgsdffeewandal can yu call me dear on 7045495339, im in muumbai",0
He is modi dog.godi media not usefull in india.,0
ABSOLUTELY RIGHT GREAT VIDEO,0
Good job man I'm With you,0
Arundati is very rich where she get money who is paying her she looks depressed and senile,0
 Rughwani mission mangal isn't great . And IAM not obsessed with Hollywood .it because those movies are great and made my mediocre filmaker,0
" misra in the movie also the character was showing his emotions but that was not the correct way to show anyone's emotions. There are lot of abuses which don't include mother, sister abuses.",0
"Do you wear this T-Shirt in public? If yes, then hats 🎩 off to you bro...",0
No view 107 likes this is the love of auditions 💙,0
"USCIRF HAVE YOU HERED DEAR ARNAB? ALSO HEARED UN? THOUSAND CRORES WASTED ON ADAAR TO PRINT, THIS IS NOT A DOCUMENT FOR CITIZENSHIP. YOUR BARK WILL NOT WORK MY DEAR",0
**shut up you feminist bitch**,1
She is absolutely xxx movie partner even this r giving clipping alao,1
< > Pratik bhai my humble request please please listen this... I know you understand gujarati very well...you will definitely love it 🙏🙏💓,0
Absolute power cut absolutely!!!!bhai,0
"First video, which haven't made fun or criticized after the verdict. Good work!!",0
yeah .....that's more dangerous....and this people become threat to others... when their illusion breaks....😔,0
This woman is high on some cheap crack.,0
youtube don't have a haha button,0
S0rry.very.bad.chennel. your,0
"Gosh, what an obnoxious woman this Nupur is!",0
"Why,, this Lady is free send her jail.. . don't popular her.",0
The whole Bollywood premise is showing a life people dream about and not realism. It's a form of escapism from reality.,0
"Subscried bhai.. U said everything thing right, but bottom line is that these indians mind set never changes..",0
AR is a subversive element who should be severely dealt with,0
I am also lesbian I am happy but I have no girlfriend 😍😍,0
Bullshit advertisement of tinder on filter copy and patakha And making me insecure all the time to have a date with someone which I don't get,0
Bhai is in Beast mode.,0
Sir you are a great sir I have a request please watch geetha govindam telgu movie and give your opinion please sir,0
I missed your videos 👌😄,0
"Every movie in Bollywood is a musical, no one gives a shit but Hollywood's one musical becomes the best one ever made.",0
Totally agree with ur points bro nd kabir singh haters must have girts to counter these points if they can't then they must shut their fuckin mouths rather than vomiting diarrhoea against d movie.....if they doesn't want to watch d movie then who is forcing them.......,0
Bollywood and indian emotions are worst. What we do in relationship is not love it is chutiyapanti,0
"Every good concept when it comes to India ..it Fails......Like Feminism, METOO movement, and 4G(tik tok) 🤣🤣🤣",0
"I am a big fan, Pratik Bhai love from the USA 🇺🇸😍",0
well good luck with teaching the audience what to take from the movie in already backward and patriarchal mindset prone regions of india. Bollywood not only cover people like us but also the people who does not the 'f' of feminism,0
Level of observation and criticism!! 10000!!,0
Arundhati Roy says her name : Arunchodi Joy to NPR to please her habitual Rapists of Nehru mindset . Accused in jail are awaiting her early arrival .,1
"""Break the chains dude""......🤣🤣🤣",0
[14:01]( ?v=N_ZMfQMZos0&t=14m01s) ga**d marao bhosdike damn true brother 😂😂😂😂😂😂😀👍👍👍,1
Arundathi Roy please register your name as falthu kuttha instead of kungfu kuthha,1
Hi dear. I am Gay boy want some lesbian friend for genuine friendship and documentary interview. Please contact me if any lesbian friend/sister want to give her interview.,0
She is anti national should be in jail,0
Bad lady..Is Ranu mondol,0
And both directed by same person.,0
"who says ,, kabir singh is a ' MASTERPIECE'. than what you think about these nonsense movies interstallar inception dangal bahubali",0
**SUCHARITA = CHEAP FUCK**,1
"Inhustice happened director was sentenced but a girl is also a criminal, according to law girl should also be punished..... Inshort she is a bitch and after this case parents might have been abused by area.",1
fales case very shame​,0
Your views are not.....globally correct....fr a women...,0
She is a very good bager in the world.,0
🤝Review very NYC bhai❤❤❤,0
Get lost Arnab...…...Your debates are like this. Go and learn journalism first,0
Sir something about new joker movie plzzzzzz.,0
Please share your opinion fight club and dark Knight quotes.,0
"before this I thought I was the only one who terribly hated this movie,,",0
"Before watching this video , i thaught i am the only one thinking this way , now i understand , that if u are the only one with different thaughts in the room , that doesnt make u wrong , i feel so good",0
gangaa mamgai what u want mam??,0
I Agree with you Sir👍👍,0
Name Ranga Name Billa Adress Pm Nivas😂😂😂😂😂,0
Joker was a great film...I'm pretty sure shwetabh will give great review,0
"Kasturi is in a lala land. Jesus Christ she said, so sad. Only god will help her.",0
Don't bring in persons like Kasturi. Misusing the freedom. Low thinking women like Arundati should sent back to her country. Any nonsense they talk cannot take anymore.,0
KK no problem because the population is aldready 130 crore. If this country can reduce it further by LGBT a little bit without trouble what is the problem?😂😂,0
Scene where he has a knife in his hand and asking her to remove her clothes. Cheeeee,0
Yes bro 💯 very nice point you 👌 explain us👍,0
"More we look at this woman Arundhiti , Am convinced , she is the reincarnation of Ravan's sister Supernkha..",0
Pratik bhai you are the gem of India,0
"Ranga and Billa,did they rape Arundhati Roy on her request to enjoy illicit sex?",1
"omg u are a hypocrite. the movie is wrong and men like u are supporting. u are an uncle, have thought like that only.",0
Feminists are characterless inhuman insane creatures who don’t deserve in society.,1
Always have debate on chutiya topics... Discussing with some more chutiyaas ... U don't have basic understanding... U show ur lack of understanding evey night... Ek randi khana kyun nai khol lete tum raand log...,1
Bikash Das 7478946141,0
Yes bollywood is waste. I agree,0
Don't understand why is she even allowed in India. This urban naxali terrorist should be punched and kicked out of the country.,0
I studied really hard the next few days after watching this movie😂,0
now it is going on gender bias...and you do not lnow about any survey on women in Inida....first read the all the report and then speak...your type of men in INid ais very dangerous in our society..,0
Very nice review sir😘😘😘😘😘😘,0
"Bhai,absolutely loved this video, well said..",0
When one speaks mute others. Otherwise ur debate will become sonorous and will be avoided.,0
Want to see mohabattein analysis,0
Whole video is good..,0
Love you Bhai....❤️ You are creating a real men out of us....,0
Bhai bahut sahi Kaha aapne. Liberals and feminists have become clowns of the world. They have problem with everything. I'm a big fan of you and your honesty.,0
That's true brother. Seeing feminists butthurt is the best feeling in the world 😂😂,1
Bollywood lionize shit,0
This fu....s lutyians should be first removed from NPR,0
This movie is really great,0
"Your opinion is mind blowing..No partiality, that is the good thing..👍👍",0
Loved it bro. Subscribed you. ♥️,0
"jihadis , christian missionary , urban naxals all are coming together to lie , fool one writes garbage in wapo, nyt,,,,other promotes on social media 3rd give cover fire through lawyers , ndtv studios",0
It is remake of South Indian Telugu movie Arjun reddy,0
kabir singh is a great great movie.,0
You are also against women rights like kattar Muslims zahil bhakt thora modern bano,0
Bollywood characters are also somehow influenced by previous generation Bollywood characters.,0
I am gay boy plese love me any hot top i love hot boys,0
Problem is as you always say : films are taken so seriously ! 👀,0
I think ye banda apne views badhane k liye aise reviews deta hai.. I mean all the time he links everything to hindutva and feminism,0
**shahid fans hit like 😍😍**,0
"Arun dhati Roy is 💯%right,",0
99% of Bollywood movies will be illogical,0
This type of movies are threat to our society. Freedom to make any type of movie but with greater logic and ending should be justified well. Emotions are not that realistic to fall for it. Emotions was more like assumption which i can't digest. Theme of the movie matters a lot too. This type of movies are too many in Bollywood industry which is way too old concept.,0
She looks like a witch,0
Just shift DEL all this bullshits only perform CAA NPR AND NRC. and create job for Indian Citizens. Why we tolerate this non-senses and giving them our tax money to flarish in India.,0
It's just a movie. Take it as an entertainment material. Don't try to make a publicity stunt.,0
I don't know. Such a boring movie 😴. Left the theater after 30min.,0
Shivani my classmate,0
